Index,Summary
volume98article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (R)-1-amino-2-propanol, triethylamine, di-tert-butyl dicarbonate | 3.90 mL (49.3 mmol), 7.24 mL (52 mmol), 11.8 mL (51.5 mmol) | tert-Butyl (R)-(2-hydroxypropyl)carbamate | 8.16 g (46.6 mmol) | CH2Cl2 | 0°C, 26°C | 10 min, 5 hours | 93% |"
volume98article1_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1, 2-iodoresorcinol, triphenylphosphine, DIAD | 6.86 g (40.0 mmol), 3.78 g (16.0 mmol), 10.5 g (40.0 mmol), 21.1 mL (40.0 mmol) | Di-tert-butyl ((2S,2'S)-((2-iodo-1,3-phenylene)bis(oxy))bis(propane-2,1-diyl))dicarbamate | 8.12 g (14.8 mmol) | THF | 0°C, 26°C | 10 min, 13 hours | 93% |"
volume98article1_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2, trifluoroacetic acid | N/A, 11.0 mL (143 mmol, 10.1 equiv) | N,N'-((2S,2'S)-((2-Iodo-1,3-phenylene)bis(oxy))bis(propane-2,1-diyl))bis-(2,4,6-trimethylbenzamide) | 6.47 g (10.07 mmol, 66%) | dichloromethane | 26°C | 6 hours | N/A |"
volume98article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4-chloro-1-naphthol, toluene, trifluoromethanesulfonic acid, acrylic acid | 7.14 g (40.0 mmol), 40 mL, 0.35 mL (4.0 mmol), 13.7 mL (200 mmol) | 3-(4-Chloro-1-hydroxynaphthalen-2-yl)propanoic acid | 10.5-11.1 g | toluene | 130°C | 24 hours | 64.1-69.3% |"
volume98article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Magnesium turning, THF, 1,2-dibromoethane, 2-methylbenzophenone, D2O | 2.40 g (98.0 mmol), 30 mL, 3.46 mL (40 mmol), 3.6 mL (20 mmol), 541 µL (30 mmol) | α-Deutero-o-methyl-benzhydrol | 2.90 g | Silicone oil bath | 70°C | 2 hours | 73% |"
volume98article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 6-bromobenzothiophene, cesium fluoride, tetrakis(triphenylphosphine)palladium(0), acetyltrimethylsilane | 8.00 g (37.5 mmol), 22.8 g (150 mmol), 2.17 g (1.88 mmol), 10.8 mL (75 mmol) | 6-acetylbenzothiophene | 4.15 g | 1,2-dichloroethane | 75°C | 24 hours | 63% |"
volume98article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| urea·H2O2, trifluoroacetic anhydride, N-(3-buten-1-yl)phthalimide, [Cu(CH3CN)4]PF6 | 4.85 g (51.6 mmol), 59.8 mL (430 mmol), 8.65 g (43 mmol), 3.21 g (8.6 mmol) | N-(5,5,5-Trifluoro-2-penten-1-yl)phthalimide | 5.66 g | CH2Cl2 | 2±1 °C, 40 °C | 4 hours | 49% |"
volume98article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| compound 3, di-n-butyl phosphate, cis-(-)-limonene oxide, dichloroacetic acid | 50 g (83.80 mmol), 20.8 mL (111 mmol), 19.2 g (126.2 mmol), 17.5 mL (212 mmol) | (2R,3aR,6S,7aR)-3a-methyl-2-((perfluorophenyl)thio)-6-(prop-1-en-2-yl)hexahydrobenzo[d][1,3,2]oxathiaphosphole 2-sulfide | 19.8 g | 1,2-dichloroethane, methanol, water, n-heptane | 50-55°C | 2 hours | 51% |"
volume98article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |"
volume98article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-(4-fluorophenyl)-1H-pyrazole, RuPhos Palladacycle Gen. 4, toluene, 2-propanol, sodium tert-pentoxide | 6.49 g (40.0 mmol), 1.02 g (1.20 mmol), 55 mL, 15.3 mL, 30 mL | 3-Phenyl-1H-pyrazole | 5.06 g | toluene | 80°C | 18 hours | 86% |"
volume98article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| paraformaldehyde, formamide, formic acid, 2-methoxybenzenethiol | 17.7 g (584 mmol), 43 mL (48.6 g, 1.08 mol), 27 mL (33 g, 713 mmol), 17.4 mL (20 g, 142.6 mmol) | N-((2-Methoxyphenylthio)methyl)formamide | 19.0 g (68%) | dichloromethane | 100°C | 3 hours | 68% |
| N-((2-Methoxyphenylthio)methyl)formamide, diisopropylethylamine, POCl3 | 18.5 g (93.8 mmol), 81.7 mL (60.6 g, 469.0 mmol), 16.4 mL (25.8 g, 188.0 mmol) | Anisylsulfanylmethylisocyanide | 14.2 g (85%) | dichloromethane | -10°C | 1.5 hours | 85% |"
volume98article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4-pentenoic acid, oxalyl chloride, DMF, lithium aluminum hydride, N, O-dimethylhydroxylamine hydrochloride, triethylamine | 25.5 mL, 22.2 mL, 0.1 mL, 1.81 g, 24.35 g, 72.7 mL | N-Methoxy-N-methylpent-4-enamide | 6.27 g | CH2Cl2 | 24°C | 2 hours | 83% |
| potassium iodide, iodine, NaOH, imidazole, methylmagnesium chloride, isopropylmagnesium chloride lithium chloride complex | 97.53 g, 74.56 g, 35.25 g, 10.0 g, 27.4 mL, 66.1 mL | 4,5-Diiodo-1H-imidazole | 27.90 g | water | 24°C | 3 hours | 59% |
| anhydrous THF, lithium chloride, 4,5-diiodoimidazole, methylmagnesium chloride, Weinreb amide 1 | 500 mL, 3.31 g, 25.0 g, 3.4 mL, 12.31 g | 1-(5-Iodo-1H-imidazole-4-yl)pent-4-en-1-one | 16.91 g | THF | 24°C | 2.0-2.5 hours | 78% |"
volume98article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dimethyl aminomalonate hydrochloride, p-toluenesulfonic anhydride, tetrahydrofuran, triethylamine | 12.5 g (68.2 mmol), 27.2 g (74.9 mmol), 270 mL, 28.5 mL (204 mmol) | Dimethyl 2-((4-methylphenyl)sulfonamido)malonate | 13.3 g (65%) | tetrahydrofuran | 0°C | 24 hours | 65% |
| 5-phenyl-2,4-pentadienoic acid, N,N-Dimethylformamide, oxalyl chloride | 10.0 g (57.5 mmol), 0.67 mL (8.6 mmol), 14.6 mL (173 mmol) | (2E,4E)-5-Phenylpenta-2,4-dienoyl chloride | 11.2 g (101%) | dichloromethane | ambient temperature | 3-4 hours | 101% |
| dimethyl sulfonamidomalonate, lithium hexamethyldisilazide, 1,8-Diazobyciclo[5.4.0]undec-7-ene, O-trimethylsilylquinine, (2E,4E)-5-Phenylpenta-2,4-dienoyl chloride | 12.4 g (41.3 mmol), 47.5 mL (47.5 mmol), 6.85 mL (45.4 mmol), TMSQN solution, 57.5 mmol | Dimethyl-(S,E)-5-oxo-3-styryl-1-tosylpyrrolidine-2,2-dicarboxylate | 13.5 g (71%) | tetrahydrofuran | -10 to -14°C | 6 hours | 71% |"
volume98article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4-Cyanobenzaldehyde, 4-tert-butylaniline, acetic acid, toluene, Iron(III) p-toluenesulfonate hexahydrate, butane-2,3-dione | 7.87 g (60.0 mmol), 9.0 g (9.6 mL, 60 mmol), 50 mL, 50 mL, 1.22 g (1.80 mmol), 2.6 g (2.6 mL, 30 mmol) | 1,4-Bis(4-(tert-butyl)phenyl)-2,5-bis(4-cyanophenyl)-1,4-dihydropyrrolo[3,2-b]pyrrole | 10.21 g (17.82 mmol) | Acetic acid, toluene | 50°C | 16 hours | 59% |
| 1,4-bis(diphenylphosphino)butane, allylpalladium chloride dimer, potassium acetate | 460 mg (1.08 mmol), 200 mg (0.547 mmol), 5.30 g (54.0 mmol) | [1,4-Bis(diphenylphosphino)butane](η3-allyl)palladium (II) chloride | N/A | dichloromethane | 25°C | 30 minutes | N/A |
| 1,4-Bis(4-(tert-butyl)phenyl)-2,5-bis(4-cyanophenyl)-3,6-bis(4-nitro-phenyl)-1,4-dihydropyrrolo[3,2-b]pyrrole | 5.73 g (10.0 mmol), 12.1 g (60.0 mmol), 0.60 g (0.98 mmol), 5.30 g (54.0 mmol) | 1,4-Bis(4-(tert-butyl)phenyl)-2,5-bis(4-cyanophenyl)-3,6-bis(4-nitro-phenyl)-1,4-dihydropyrrolo[3,2-b]pyrrole | 4.98 g (6.11 mmol) | N,N-dimethylacetamide | 150°C | 24 hours | 61% |"
volume98article13_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N/A | N/A | Tetraaryl-, Pentaaryl-, and Hexaaryl-1,4-dihydropyrrolo[3,2-b]pyrroles | N/A | N/A | N/A | N/A | N/A |"
volume98article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| NaBH4, 1,2-dichloroethane, acetic acid, 2,6-diisopropylaniline, cyclohexanone | 17.5 g, 300 mL, 80 mL, 29 mL, 32 mL | CyanH (N-cyclohexyl-2,6-diisopropylaniline) | 21.8 g | THF | 35°C | 40 hours | 55% |
| isovaleryl chloride, diethyl ether, triethylamine, dibenzylamine | 2.6 mL, 100 mL, 8.9 mL, 4.5 mL | N,N-Dibenzyl-3-methylbutanamide | 5.6 g | THF | 0°C | 1 hour | 94% |
| CyanH (1), THF, n-butyllithium, N,N-dibenzyl-3-methylbutanamide, ZnBr2, NiBr2(dme), diethyl allyl phosphate | 6.5 g, 250 mL, 9.2 mL, 5.4 g, 8.6 g, 590 mg, 4.1 mL | N,N-Dibenzyl-3-methylbut-2-enamide | 4.8 g | THF | reflux | 4 hours | 89% |"
volume98article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-adamantanol, 4-dimethylaminopyridine, pyridine, acetic anhydride | 15.21 g (100 mmol), 1.22 g (10.0 mmol), 20 mL, 14.2 mL (15.3 g, 150 mmol) | 1-Adamantyl acetate | 17.35-17.55 g (89.3-90.3 mmol) | diethyl ether | 60-70°C | 20 hours | 89.4-90.4% |"
volume98article15_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| zinc phosphide, 1-adamantyl acetate, trimethylsilyl trifluoromethanesulfonate, 10 M aqueous HCl | 10.0 mmol, 11.73 g (60.0 mmol), 3.62 mL (4.44 g, 20.0 mmol), 20 mL (200 mmol) | Di-(1-adamantyl)phosphonium trifluoromethanesulfonate | 8.92 g (19.7 mmol) | dichloromethane, deionised water | -78°C, 50°C | 4 hours | 98.5% |"
volume98article15_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| di-(1-adamantyl)phosphonium trifluoromethanesulfonate, 1-adamantyl acetate, 1,8-diazabicyclo[5.4.0]undec-7-ene, trimethylsilyl trifluoromethanesulfonate, triethylamine | 6.79 g (15.0 mmol), 3.21 g (16.5 mmol), 2.24 mL (2.28 g, 15.0 mmol), 3.26 mL (4.00 g, 18.0 mmol), 10.5 mL (7.59 g, 75.0 mmol) | Tri-(1-adamantyl)phosphine | 5.1 g (11.69 mmol) | dichloromethane | room temperature | 24 hours | 78% |"
volume98article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-(5-iodo-1H-imidazol-4-yl)pent-4-en-1-one, DMF, potassium carbonate, benzyl bromide | 14.00 g (50.71 mmol), 100 mL, 10.51 g (76.06 mmol), 6.3 mL (53.2 mmol) | 1-(1-Benzyl-5-iodo-1H-imidazol-4-yl)pent-4-en-1-one | 13.0 g (35.5 mmol) | EtOAc, H2O, n-hexane | 0°C | 2 hours | 70% |"
volume98article16_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tetra-n-butylammonium bromide, tetra-n-butylammonium acetate, Pd(OAc)2, 1-(1-benzyl-5-iodo-1H-imidazol-4-yl)pent-4-en-1-one | 52.82 g (163.84 mmol), 24.70 g (81.92 mmol), 220.7 mg (0.98 mmol), 12.00 g (32.77 mmol) | 1-Benzyl-7-methylene-1,5,6,7-tetrahydro-4H-benzo[d]imidazol-4-one | 4.3 g (18.1 mmol) | Et2O | 130°C | 5-10 min | 55% |"
volume98article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Scandium(III) triflate, toluene, cyclohexanone, diphenyldiazomethane | 1.0 g (2.0 mmol), 32 mL, 4.20 mL (3.98 g, 40.6 mmol), 7.00 g (36.0 mmol) | 2,2-Diphenylcycloheptanone | 5.34 g | diethyl ether, heptane | 24°C | 3 hours | 56% |"
volume98article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium hydride, lithium iodide, n-butylamine, pyridine | 3.00 g (75.0 mmol), 6.69 g (50.0 mmol), 5.00 mL (50.6 mmol), 1.985 g (25.1 mmol) | N-Butylpyridin-2-amine | 3.42 g | THF | Reflux | 24 hours | 91% |"
volume98article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-amino-1-propanol, chlorosulfonic acid | 11.5 mL (150 mmol), 10.5 mL (159 mmol) | 3-Ammoniopropylsulfate | 20.72 g (134 mmol) | dichloromethane | 0°C to room temperature | 1 hour | 89% |"
volume98article19_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-ammoniopropylsulfate, carbon disulfide, KOH | 18.70 g (121 mmol), 9.6 mL (160 mmol), 14.84 g (265 mmol) | 1,3-Thiazinane-2-thione | 6.78 g (42% yield) | ethanol, water, dichloromethane | reflux (70°C) | 1 hour | 42% |"
volume98article19_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,3-thiazinane-2-thione, triethylamine, propionyl chloride | 10.64 g (80 mmol), 14.5 mL (104 mmol), 8.4 mL (96 mmol) | N-Propanoyl-1,3-thiazinane-2-thione | 12.74 g | dichloromethane | Ice bath, Room temperature | 2 hours | 84% |"
volume98article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diacetoxyiodobenzene, trimethylsilyl trifluoromethanesulfonate, pyridine | 2.00 g (6.21 mmol), 2.25 mL (12.4 mmol), 1.0 mL (12.4 mmol) | [(Pyridine)2IPh](OTf)2 | 3.81 g | diethyl ether | Room temperature | 10 minutes | 91% |"
volume98article20_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| PhI(OAc)2, trimethylsilyl trifluoromethanesulfonate, 4-(Trifluoromethyl)pyridine | 2.00 g (6.21 mmol), 2.25 mL (12.4 mmol), 1.44 mL (12.4 mmol) | [(4-(Trifluoromethyl)pyridine)2IPh](OTf)2 | 4.40 g | diethyl ether | Room temperature | 15 min | 89% |"
volume98article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium iodide, acetonitrile, cyclohexanone, triethylamine, triethylsilyl chloride | 9.0 g (60 mmol), 80 mL, 4.9 g (50 mmol), 8.4 mL (60 mmol), 9.2 mL (55 mmol) | (Cyclohex-1-en-1-yloxy)triethylsilane | 6.27 g | anhydrous acetonitrile | ambient temperature | 3 hours | 83% |
| (Cyclohex-1-en-1-yloxy)triethylsilane, t-BuOK, n-hexane, LDA, Comins' reagent | 5.73 g (25.0 mmol), 7.01 g (62.5 mmol), 100 mL, 62.5 mL (62.5 mmol), 19.6 g (50.0 mmol) | 6-(Triethylsilyl)cyclohex-1-en-1-yl trifluoromethanesulfonate | 7.03 g | anhydrous THF | ambient temperature | 1.0-2.5 hours | 82% |
| 1,3-diphenylisobenzofuran, 6-(triethylsilyl)cyclohex-1-en-1-yl trifluoromethanesulfonate, THF, tetrabutylammonium fluoride | 6.08 g (22.5 mmol), 5.5 g (15.5 mmol), 165 mL, 22.5 mL (22.5 mmol) | 9,10-diphenyl-1,2,3,9,9a,10-hexahydro-9,10-epoxyanthracene | 3.24-3.30 g | THF | ambient temperature | 1.5 hours | 60-61% |"
volume98article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p,α,α-tribromoacetophenone, water, sodium hydroxide, hydrochloric acid | 89 g (0.25 mole), 100-150 ml, 50 g, N/A | p-Bromomandelic acid | 40-48 g | cold water | below 10°C | 4-5 days | 69-83% |
| esters, titanium alkoxide, cyclopentyl or cyclohexyl Grignard reagents | N/A | 1,2-cis-alkylcyclopropanols | N/A | N/A | N/A | N/A | N/A |
| TADDOL derivatives, 1-alkenes, secondary homoallylic alcohols | N/A | Enantioselective and diastereoselective cyclopropanation products | N/A | N/A | N/A | N/A | N/A |
| carboxylic acid derivatives (tertiary amides, cyclic carbonates, nitriles, imides, N-acylpyrroles) | N/A | Heteroatom-substituted cyclopropanes, titanacyclopentanes | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols | N/A | Homoenol surrogate in C-C bond forming reactions | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, oxocarbenium ions | N/A | Carbocycles, oxepanes, tetrahydropyrans | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, alkynes, imines | N/A | Coupling of unsaturated fragments | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, allylic alcohols | N/A | Stereoselective alkylation of allylic alcohols | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, imines | N/A | Diastereoselective synthesis of homoallylic amines | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, transition metals | N/A | Transition metal-catalyzed cross-coupling reactions | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, amines | N/A | Conversion of cyclopropanols to cyclopropylamines | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, beta-keto alkyl radical intermediates | N/A | Generation of beta-keto homoenolates | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, aryl halides, alkynes, imines | N/A | Inter- and intramolecular cross-coupling reactions | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, propargyl tosylate | N/A | Synthesis of fused bicyclic lactones | N/A | N/A | N/A | N/A | N/A |
| cyclopropanols, alkaloid coupling partners | N/A | Total synthesis of alkaloids | N/A | N/A | N/A | N/A | N/A |"
volume98article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| S-(-)-1-Phenylethanamine, triethylamine, toluene, Ethyl 2,3-dibromopropanoate | 3.0 mL, 4.65 g, 46 mL, 5.98 g | Ethyl (S)-1-((S)-1-phenylethyl)aziridine-2-carboxylate | 2.20 g | toluene | Room temperature, 90°C | 6 hours | 43% |"
volume98article23_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Phenylmagnesium chloride solution, Ethyl 1-((S)-1-phenylethyl)aziridine-2-carboxylate | 5.45 g (26.9 mL, 39.8 mmol, 4.0 equiv), 2.18 g (9.94 mmol, 1.00 equiv) | Diphenyl((S)-1-((S)-1-phenylethyl)aziridin-2-yl)methanol | 2.97 g | THF | 0°C, room temperature | 12 hours | 91% |"
volume98article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (2S)-bornane-2,10-sultam, n-butyllithium, bromoacetyl bromide | 30.0 g (0.139 mol), 97.0 mL (0.155 mol), 31.5 g (0.156 mol) | Bromoacetylsultam 2 | 51.4 g | THF | -78°C | 2 hours | 86% |"
volume98article24_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude 2, DMF, NaN3 | 51.4 g (78% purity), 350 mL, 9.98 g | Azidoacetylsultam 3 | 35.2 g (83%, 84% purity) | DMF | 23-25°C | 8 hours | N/A |"
volume98article24_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude 3, HPLC grade MeOH, conc. HCl, 10 wt.% Pd-C, water, NaHCO3 | 35.2 g (84% purity), 800 mL, 20.1 mL, 2.50 g, 25 mL, sat. aq. | Glycylsultam 4 | 1.49 g | MeOH | 23-25°C | 24 hours | 84% |"
volume98article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tri-O-benzyl-D-glucal, toluene, chlorosulfonyl isocyanate, sodium carbonate, Red-Al® | 10.0 g (24.0 mmol), 40 mL, 2.72 mL (4.42 g, 31.2 mmol), 4.00 g (37.7 mmol), 10.9 mL (7.08 g, 35.0 mmol) | (1S,3R,4S,5R,6R)-4,5-Bis(phenylmethoxy)-3-[(phenylmethoxy)methyl]-2-oxa-8-azabicyclo[4.2.0]octan-7-one | 3.95 g (36%, 97.9% purity) | toluene | -78°C, -62°C, -10°C, 0°C, 26°C | 3 hours | 36% |"
volume98article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| t-BuOK, LDA, (cyclohex-1-en-1-yloxy)triethylsilane, distilled H2O, Comins' reagent | 7.01 g, 62.5 mL, 5.57 g, 675 μL, 19.6 g | 2-(triethylsilyl)cyclohex-1-en-1-yl trifluoromethanesulfonate | 7.00 g | n-hexane, THF | Ambient temperature, -78 °C | 1-2.5 hours, 1 hour, 10 minutes | 81% |"
volume98article26_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,3-diphenylisobenzofuran, 2-(triethylsilyl)cyclohex-1-en-1-yl trifluoromethanesulfonate, tetrabutylammonium fluoride | 4.87 g (18.0 mmol), 4.23 g (12.0 mmol), 18.0 mL (18 mmol) | 9,10-diphenyl-1,2,3,4,9,10-hexahydro-9,10-epoxyanthracene | 3.55 g | THF | Ambient temperature | 2-4 hours | 84% |"
volume98article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,2-difluorobenzene, disulfur dichloride | 0.250 L (285 g, 2.50 mol), 20.0 mL (33.8 g, 0.250 mol) | 2,3,7,8-Tetrafluorothianthrene-S-oxide | 11.33 g | DCM | Room temperature, 105°C | 20 hours, 1 hour | 15% |"
volume98article27_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-phenethyl acetate, acetonitrile, TFAA, 2,3,7,8-Tetrafluorothianthrene-S-oxide, tetrafluoroboric acid diethyl ether complex | 6.98 mL, 170 mL, 18.3 mL, 13.32 g, 8.9 mL | 2-Phenethyl acetate-derived tetrafluorothianthrenium salt | 17.9 g | acetonitrile | 0-5°C, room temperature | 1 h (0-5°C), 23 h (room temperature) | 76% |"
volume98article27_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-phenethyl acetate derived tetrafluorothianthrenium salt, 4-biphenylboronic acid, Pd(dppf)Cl2, K3PO4, iPrOH, 1,4-dioxane | 17.94 g (33.3 mmol), 7.26 g (36.7 mmol), 490 mg (0.530 mmol), 21.23 g (100 mmol), 183 mL, 183 mL | [4-(4-phenylphenyl)phenyl] ethyl acetate | 8.16 g (77%) | iPrOH, 1,4-dioxane | 50°C | 5 hours | 77% |"
volume99article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (R)-DTBM-SEGPHOS, NiCl2 | 1.00 g (0.85 mmol), 110 mg (0.85 mmol) | [(R)-DTBM-SEGPHOS]NiCl2 | 1.10 g | acetonitrile | reflux | 16 hours | 99% |"
volume99article1_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N-propanoyl-1,3-thiazinane-2-thione, 1, trimethyl orthoformate, triethylsilyl triflate, 2,6-lutidine | 1.89 g (10 mmol), 196 mg (0.15 mmol), 1.3 mL (12 mmol), 3.2 mL (14 mmol), 1.75 mL (15 mmol) | N-[(S)-(3,3-Dimethoxy-2-methylpropanoyl)]-1,3-thiazinane-2-thione | 2.38 g | dichloromethane | -40°C | 2 hours | 90% |"
