Index,Summary
0,
volume86article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Pd2(dba)3, X-Phos, ethyl 4-bromobenzoate, DABAL-Me3 | 550 mg, 573 mg, 9.16 g (40.0 mmol), 8.31 g (32.4 mmol) | Ethyl 4-methylbenzoate | 6.11 g (37.2 mmol) | THF | reflux | 4 hours | 93% |"
volume87article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium hydroxide, acetonitrile, dimethyl malonate, PhI(OAc)2 | 30.2 g (85%, 0.45 mol, 5.0 equiv), 300 mL, 11.9 g (90.0 mmol, 1.00 equiv), 32.0 g (99.3 mmol, 1.10 equiv) | Bis(methoxycarbonyl)(phenyliodinio)methanide | 23.9 g | acetonitrile | 0-5°C | 2 hours | 79% |"
volume87article13_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| bis[rhodium(α,α,α',α'-tetramethyl-1,3-benzenedipropionic acid)], dichloromethane, styrene, iodonium ylide | 5 mg, 80 mL, 3.90 g (37.4 mmol), 14.7 g (43.9 mmol) | Dimethyl 2-phenylcyclopropane-1,1-dicarboxylate | 8.07-8.34 g | dichloromethane | 2°C, room temperature, 18-20°C | 1 hour | 92-95% |"
volume87article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| androst-4-en-3,17-dione, propylene oxide, bromine, acetic acid | 11.4 g (40 mmol), 120 mL, 12 g (75 mmol), 60 mL | 4-Bromoandrost-4-ene-3,17-dione | 7.7 g (52%), additional 1.6 g (11%) | propylene oxide, acetic acid | 0°C | 2 hours | 52%"
volume87article14_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| compound 2, CuI, methyl fluorosulfonyldifluoroacetate | 3.65 g (10 mmol), 2.3 g (12 mmol), 8.0 mL (63 mmol) | 4-(Trifluoromethyl)androst-4-ene-3,17-dione | 2.8 g, 0.12 g | NMP | 80°C | 5 h, 10 h | 79%, 3.4% |"
volume87article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diisopropylamine, THF, n-BuLi in hexanes | 13.7 mL (9.9 g, 97.8 mmol), 200 mL, 39 mL (97.5 mmol) | Ethyl 1-benzyl-4-fluoropiperidine-4-carboxylate | N/A | THF | -78°C to 0°C, -40°C | 20 min, 30 min | N/A |"
volume87article15_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| LDA, ethyl 1-benzylpiperidine-4-carboxylate, N-fluorobenzenesulfonimide | N/A, 20.0 g (80.9 mmol), 26.7 g (84.7 mmol) | Ethyl 1-benzyl-4-fluoropiperidine-4-carboxylate | 15.7 g | THF | -30 to -40°C, -10 to -15°C, -78°C, -50°C | 1 hour, 1 hour, N/A, 2 hours | 73% |"
volume87article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| t-butyl diethylphosphonoacetate, methylmagnesium bromide, isobutyraldehyde | 17.8 g (70.4 mmol), 25.3 g (24.5 mL, 71.7 mmol), 5.73 g (79.5 mmol) | t-Butyl (E)-4-methylpent-2-enoate | 11.4 g | tetrahydrofuran | reflux | 2 hours | 95% |"
volume87article16_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (R)-N-benzyl-N-(α-methylbenzyl)amine, t-butyl (E)-4-methylpent-2-enoate, n-butyllithium | 20.1 g (95 mmol), 10.1 g (59.4 mmol), 27.1 g (39.1 mL, 93 mmol) | t-Butyl (3S,αR)-3-[N-benzyl-N-(α-methylbenzyl)amino]-4-methylpentanoate | 20.6 g | tetrahydrofuran | -72°C to -50°C | 3 hours | 89% |"
volume87article16_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| t-Butyl (3S,αR)-3-[N-benzyl-N-(α-methylbenzyl)amino]-4-methylpentanoate, methanol, palladium hydroxide on carbon | 19.1 g (50.0 mmol), 200 mL, 5.0 g | t-Butyl (S)-3-amino-4-methylpentanoate | 7.8 g | methanol | 21-24°C | 6 hours | 83% |"
volume87article16_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| t-Butyl (S)-3-amino-4-methylpentanoate, trifluoroacetic acid | 6.60 g (35.2 mmol), 15 mL | (S)-3-Amino-4-methylpentanoic acid [(S)-β-leucine] | 4.06-4.30 g | dichloromethane, toluene, diethyl ether | 21-23°C | 13 hours | 88-93% |"
volume87article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium azide, water, cyclohexene oxide | 25.2 g (388 mmol), 85 mL, 15.5 mL (153 mmol) | trans-2-Azido-cyclohexanol | 21.6 g (153 mmol) | acetone | reflux (85°C) | 18 hours | 99% |"
volume87article17_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Azido alcohol, triphenylphosphine | 21.6 g (153 mmol), 40.2 g (153 mmol) | Cyclohexene imine | 13.6 g (140 mmol) | MTBE | Reflux (70°C) | 16 hours | 91% |"
volume87article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium bis(trimethylsilyl)amide, tetrahydrofuran, diethyl ether, diiodomethane, benzyl bromide, 1,8-Diazabicyclo[5.4.0]undec-7-ene | 19.8 g (108 mmol), 72 mL, 72 mL, 3.62 mL (45.0 mmol), 3.56 mL (30.0 mmol), 4.48 mL (30.0 mmol) | (E)-(2-Iodovinyl)benzene | 5.97 g | tetrahydrofuran, diethyl ether | -78°C, room temperature | 14-18 hours, 1 hour | 87% |"
volume87article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Dichloro(N,N,N',N'-tetramethylethylenediamine)zinc, 1,4-Dioxane, Chloro(chloromethyl)dimethylsilane, Phenylmagnesium bromide | 0.64 g (2.5 mmol), 240 mL, 33.8 mL, 300 mL | (Chloromethyl)dimethylphenylsilane | 37-38 g | 1,4-dioxane | 23°C | 2 hours | 80-81% |"
volume87article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-chlorothiophene, 1-iodo-3-methylbenzene, lithium t-butoxide, 1,10-phenanthroline, CuI, DMPU | 7.11 g (60.0 mmol), 6.54 g (30.0 mmol), 4.80 g (60.0 mmol), 1.08 g (6.00 mmol), 1.14 g (6.00 mmol), 18 mL | 2-chloro-5-(3-methylphenyl)-thiophene | 5.73 g (92%) | EtOAc | 125°C | 12 hours | 92% |"
volume87article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| trans-4-methoxy-3-buten-2-one, ethanol, deionized water, glacial acetic acid | 15.3 mL (15.0 g, 0.135 mol), 120 mL, 30 mL, 0.9 mL (0.944 g, 0.015 mol) | 1,3,5-triacetylbenzene | 5.6-5.9 g | ethanol | reflux (77°C) | 48 hours | 61-64% |"
volume87article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4-(dimethylamino)benzoic acid, pyrrolidine, (±)-citronellal, 37% aqueous formaldehyde solution | 661 mg (4.0 mmol), 334 μL (4.0 mmol), 7.20 mL (40.0 mmol), 2.98 mL (40.0 mmol) | 3,7-dimethyl-2-methylene-6-octenal | 5.44-5.93 g | dichloromethane | reflux (50°C) | 30 min | 82-89% |"
volume87article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 5,5-dimethyl-2-phenyl[1,3,2]dioxaborinane, carbonyldihydridotris(triphenylphosphine)ruthenium(II), 3,3-Dimethylbutan-2-one, 1-tetralone | 8.55 g (45.0 mmol), 1.38 g (1.50 mmol), N/A, 4.39 g (4.00 mL, 30.0 mmol) | 8-Phenyl-1-tetralone | 5.39-5.72 g | dichloromethane, methanol, distilled water | reflux (125°C) | 12 hours | 81-86% |"
volume87article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phenylpyruvic acid, N,N-dimethylformamide, N-hydroxy-(S)-1-phenylethylamine oxalate | 4.75 g (28.9 mmol), 289 mL, 9.20 g (40.5 mmol) | N-[(1S)-1-Phenylethyl]-benzeneacetamide | 5.06-5.08 g | N,N-dimethylformamide | 40°C | N/A | 73% |"
volume87article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| methyl anthranilate, sulfuric acid, water, allyl alcohol, PdCl2, NaNO2 | 15.1 g (0.100 mol), 11.3 mL (20.7 g, 0.210 mol), 100 mL, 12.8 g (0.220 mol), 112 mg (0.630 mmol), 8.48 g (0.123 mol) | 2-(3-Oxopropyl)benzoic acid methyl ester | 11.73 g | MeCN | Room temperature | 8 hours | 61.0% |"
volume87article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzylamine, triethylamine, p-toluenesulfonyl chloride | 11.5 mL (11.3 g, 105.3 mmol), 15.5 mL (11.3 g, 111.2 mmol), 19.1 g (100.2 mmol) | 4-Methyl-N-(phenylmethyl)benzenesulfonamide | 25.6 g (98%) | dichloromethane | 2-4°C, 21°C | 30 min, 13 hours | 98% |"
volume87article26_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N-4-toluenesulfonylbenzylamine, cesium carbonate, copper(I) iodide, (2,2-dibromoethenyl)-benzene, N,N'-Dimethylethylenediamine | 6.3 g, 31.0 g, 570 mg, 9.5 g | 4-Methyl-N-(2-phenylethynyl)-N-(phenylmethyl)benzenesulfonamide | 6.3 g | 1,4-dioxane | 70°C | 24 hours | 72% |"
volume87article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4,4'-difluorobenzophenone | 5.11 g (23.4 mmol) | bis(4-fluorophenyl)difluoromethane | 4.42-4.87 g | Deoxo-Fluor®, dichloromethane | 90°C | 24 hours | 78-86% |"
volume87article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| THF, 1-hexyne, t-BuOOH, lithium bis(trimethylsilyl)-amide, triisopropylsilyl trifluoromethanesulfonate | 100 mL, 3.44 mL (30 mmol), 6.30 mL (33 mmol), 69 mL (69 mmol), 8.90 mL (33 mmol) | 1-triisopropylsiloxy-1-hexyne | 6.66 g (87%) | hexanes | -78°C, 0°C | 2 hours, 40 minutes | 87% |"
volume87article28_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-triisopropylsiloxy-1-hexyne, methyl crotonate, silver trifluoromethylsulfonimide | 5.12 g (20.16 mmol), 1.78 mL (16.8 mmol), 326 mg (0.84 mmol) | 3-Butyl-4-methyl-2-triisopropylsilanyloxy-cyclobut-2-enecarboxylicacid methyl ester | 4.57-4.79 g | methylene chloride | 23°C | 15 min | 77-80% |"
volume87article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,2,6,6-tetramethylpiperidine, n-BuLi, phosphorus trichloride, (S)-H8-BINOL, Et3N | 5.13 mL (29.5 mmol), 19.5 mL (29.8 mmol), 7.75 mL (88.8 mmol), 7.08 g (23.8 mmol), 10.1 mL (71.4 mmol) | (S)-1-(8,9,10,11,12,13,14,15-Octahydro-3,5-dioxa-4-phosphacyclohepta[2,1-a;3,4-a']dinaphthalen-4-yl)-2,2,6,6-tetramethylpiperidine | 7.79 g | THF, toluene, ethyl acetate | 5°C, 0°C, 10°C, 25°C, 40°C, 85°C | 30 min, 1 h, 20 h | 70% |"
volume87article29_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Pd2(dba)3, (S)-1, 4-phenyl-1-butene, di-tert-butyldiaziridinone | 1.27 g (1.37 mmol), 2.81 g (6.03 mmol), 4.20 mL (27.4 mmol), 9.81 g (57.6 mmol) | (4S,5S)-1,3-Di-tert-butyl-4-phenyl-5-vinylimidazolidin-2-one | 6.02 g | benzene, hexanes, diethyl ether | 65°C | 17 h + 3 h | 73% |"
volume87article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-tetralone, methanol, hydroxylamine hydrochloride, anhydrous sodium acetate | 20.0 g (137 mmol), 120 mL, 10.5 g (150 mmol), 12.3 g (150 mmol) | 3,4-Dihydronaphthalene-1(2H)-one oxime | 21.2 g | methanol, ethyl acetate | reflux | 1 hour | 96% |"
volume87article30_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude 3,4-dihydronaphthalen-1(2H)-one oxime, triethylphosphine, acetic anhydride | 20.0 g (124 mmol), 17.6 g (22.0 mL, 149.0 mmol), 15.2 g (14.1 mL, 149.0 mmol) | N-(3,4-Dihydronaphthalene-1-yl)acetamide | 20.2 g | toluene | reflux | 16 hours | 87% |"
volume87article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Tetrafluoroboric acid, silver carbonate, silica gel | 6.3 mL (50 mmol), 6.89 g (25.0 mmol), 10.0 g | Silver tetrafluoroborate on SiO2 | N/A | Water | Room temperature | 20 min | N/A |"
volume87article31_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| AgBF4 on SiO2, pyridine, iodine flakes | N/A, 8.1 mL (100 mmol), 12.69 g (50.0 mmol) | Bis(pyridine)iodonium(I) tetrafluoroborate | 13.67 g | dichloromethane | Room temperature | 1 hour | 73% |"
volume87article32_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 8-bromo-1-octanol, imidazole, dichlorotriphenylphosphorane | 5.0 mL (6.11 g, 29.2 mmol), 2.19 g (32.1 mmol), 10.4 g (31.2 mmol) | 1-Bromo-8-chlorooctane | 6.23-6.44 g | CH2Cl2 | Room temperature | 4 hours | 94-97% |"
volume87article32_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N,N-dimethylformamide, 4-penten-1-ol, imidazole, chlorotriethylsilane | 50 mL, 8.93 mL (7.50 g, 87.1 mmol), 5.93 g (87.1 mmol), 14.6 mL (13.1 g, 87.1 mmol) | Triethyl(pent-4-enyloxy)silane | 15.2-15.7 g | N/A | Room temperature | 24 hours | 87-90% |"
volume87article32_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 9-borabicyclo[3.3.1]nonane, triethyl(pent-4-enyloxy)silane | 72 mL (0.50 M), 7.21 g (36.0 mmol) | (5-(9-Borabicyclo[3.3.1]nonan-9-yl)pentyloxy)triethylsilane | N/A | THF | N/A | 3 hours | N/A |"
volume87article32_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (5-(9-borabicyclo[3.3.1]nonan-9-yl)-pentyloxy)triethylsilane, 1-bromo-8-chlorooctane, Palladium(II) acetate, tricyclohexylphosphine, tripotassium phosphate, monohydrate | 36 mmol, 6.83 g (30.0 mmol), 270 mg (1.20 mmol), 673 mg (2.40 mmol), 8.28 g (36.0 mmol) | (13-Chlorotridecyloxy)triethylsilane | 9.63-10.10 g | diethyl ether | room temperature | 24 hours | 92-96% |"
volume87article33_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| D-homophenylalanine ethyl ester hydrochloride, lithium aluminum hydride | 19.5 g (80.0 mmol), 4.56 g (120 mmol) | (R)-2-Amino-4-phenylbutan-1-ol | 12.7-13.1 g | THF | reflux | 24 hours | 96-99% |"
volume87article33_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,6-Pyridinedicarbonitrile, anhydrous toluene, zinc trifluoromethanesulfonate, (R)-2-Amino-4-phenylbutan-1-ol | 2.58 g (19.4 mmol), 140 mL, 368 mg (0.99 mmol), 7.64 g (43.5 mmol) | 2,6-Bis[(4R)-4,5-dihydro-4-(2-phenylethyl)-2-oxazolyl]pyridine | 6.18 g | ethyl acetate, hexanes, Et3N | reflux | 24 hours | 75% yield, >99% ee |"
volume87article34_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl (E)-4-oxo-2-butenoate, MeMgBr | 24.1 mL (25.6 g, 200 mmol), 70.0 mL (210 mmol) | ethyl (E)-4-hydroxy-2-pentenoate | 22.3 g | Et2O | -78°C | 2 hours | 77% |"
volume87article34_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl (E)-4-hydroxy-2-pentenoate, dichlorotriphenylphosphorane, imidazole | 14.4 g (100 mmol), 40.0 g (120 mmol), 8.17 g (120 mmol) | Ethyl (E)-4-chloropent-2-enoate | 13.2 g | CH2Cl2 | 0°C to room temperature | 6 hours | 82% |"
volume87article34_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| zinc powder, N,N-dimethylacetamide, I2, 2-(1,3-Dioxolan-2-yl)ethyl bromide | 9.80 g (150 mmol), 100 mL, 634 mg (2.50 mmol), 12.0 mL (100 mmol) | 2-[2-(1,3-Dioxolan-2-yl)ethyl]zinc bromide | N/A | N,N-dimethylacetamide | 70°C | 12 hours | N/A |"
volume87article34_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Anhydrous NaCl, NiCl2glyme, (R)-CH2CH2Ph-Pybox, Ethyl (E)-4-chloropent-2-enoate, 2-[2-(1,3-dioxolan-2-yl)ethyl]zinc bromide | 10.4 g, 485 mg, 1.04 g, 7.20 g, 75.7 mL | (S,E)-Ethyl 6-(1,3-dioxolan-2-yl)-4-methylhex-2-enoate | 9.0 g | DMF, DMA | 0°C | 24 hours | 89% |"
volume87article35_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Zinc powder, 1,3-dimethyl-2-imidazolidinone, iodine, 6-bromohexanenitrile | 9.80 g (150 mmol), 100 mL, 634 mg (2.50 mmol), 13.2 mL (100 mmol) | (5-Cyanopentyl)zinc(II) bromide | N/A | 1,3-dimethyl-2-imidazolidinone | 70°C | 12 hours | N/A |"
volume87article35_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| NiCl2glyme, (R)-(i-Pr)-Pybox, N-benzyl-2-bromo-N-phenylbutanamide | 536 mg (2.44 mmol), 960 mg (3.19 mmol), 11.6 g (35.0 mmol) | (S)-N-Benzyl-7-cyano-2-ethyl-N-phenylheptanamide | 10.4-10.8 g | DMI, THF | rt | 24 hours | 85-89% |"
volume87article36_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-nitrobenzaldehyde, 2-aminobenzyl alcohol, glacial acetic acid, 2-picoline borane, potassium hydroxide | 4.08 g (27.0 mmol), 3.49 g (28.3 mmol), 7.73 mL, 3.50 g (28.3 mmol), 22.7 g (0.405 mol) | 5H-Indazolo-[3,2-b]benzo[d]-1,3-oxazine | 5.29-5.38 g | methanol | Room temperature, reflux | 3 hours, 1.5 hours | 88.2-89.7% |"
volume87article36_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-nitrobenzyl bromide, 2-aminobenzyl alcohol, diisopropylethyl amine, potassium hydroxide | 6.00 g (27.8 mmol), 4.11 g (33.4 mmol), 9.5 mL (55.6 mmol), 23.4 g (0.417 mol) | 5H-Indazolo-[3,2-b]benzo[d]-1,3-oxazine | 4.87-5.10 g | methanol | reflux (85°C) | 4 hours (displacement reaction), 1.5 hours (bis-heterocyclization reaction) | 78.8-82.9% |"
volume87article37_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium hydride, n-pentane, anhydrous tetrahydrofuran, (1R,2S)-(-)-cis-1-amino-2-indanol, ethyl chloroacetate | 3.48 g (60% in mineral oil), 300 mL, 1.0 L, 5 g, 8.38 g (7.32 mL) | 4,4a,9,9a-Tetrahydro-1-oxa-4-aza-fluoren-3-one | 10.21-10.95 g | pentane, tetrahydrofuran, ice-brine bath | -10°C, 70°C | 40 min, 1 h | 80-86% |"
volume87article37_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| morpholinone 1, trimethyloxonium tetrafluoroborate, pentafluorophenylhydrazine, triethyl orthoformate | 10.00 g (52.85 mmol), 7.82 g (52.85 mmol), 10.47 g (52.85 mmol), 19.58 g (21.97 mL, 132.13 mmol) | 2-Pentafluorophenyl-6,10b-dihydro-4H,5aH-5-oxa-3,10c-diaza-2-azonia-cyclopenta[c]fluorene; tetrafluoroborate | 15.06-15.79 g | methylene chloride, chlorobenzene, toluene, hexane, ethyl acetate, methanol | Room temperature, 100°C, 130°C | 4 hours, 24 hours, 24 hours | 61-64% |"
volume87article37_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-pyrrolidinone, trimethyloxonium tetrafluoroborate, pentafluorophenylhydrazine, triethyl orthoformate | 5.00 g (58.75 mmol), 8.69 g (58.75 mmol), 11.64 g (58.75 mmol), 17.41 g (19.54 mL, 117.5 mmol) | 2-pentafluorophenyl-6,7-dihydro-5H-pyrrolo[2,1-c][1,2,4]triazol-2-ium; tetrafluoroborate | 15.91-16.13 g | methylene chloride, chlorobenzene, toluene, hexanes, ethyl acetate, methanol | Room temperature, 100°C, 130°C | 4 hours, 24 hours, 10 minutes, 30 minutes | 74-76% |"
volume87article38_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| conc. HCl, water, 2,4,6-trimethylaniline, NaNO2, SnCl2•2H2O, aq 10 M NaOH, HCl (4 M in dioxane) | 26.5 mL, 55 mL, 15.0 mL, 7.38 g, 60.4 g, 200 mL, 27.0 mL | 2-Mesitylhydrazinium chloride | 7.20-7.92 g | acetone, water, Et2O, brine, MgSO4, MeOH, EtOH/Et2O | -10°C, <5°C, 0°C, ambient temperature, reflux | 16 h, 1 h, 4 h, 30 min, 30 min, 30 min, 15 min | 36-40% |"
volume87article38_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (4aR,9aS)-4,4a,9,9a-tetrahydroindeno[2,1-b][1,4]oxazin-3(2H)-one, CH2Cl2, trimethyloxonium tetrafluoroborate | 7.00 g (37.0 mmol), 185 mL, 6.57 g (44.4 mmol) | (4aR,9aS)-3-Methoxy-2,4a,9,9a-tetrahydroindeno [2,1-b][1,4]oxazine | 6.89-7.03 g | CH2Cl2 | Ambient temperature | 16 hours | 92-93% |"
volume87article38_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-mesitylhydrazinium chloride, (4aR,9aS)-3-methoxy-2,4a,9,9a-tetrahydroindeno [2,1-b][1,4]oxazine, anhydrous HCl | 6.44 g (34.4 mmol), 7.00 g (34.4 mmol), 0.86 mL | (Z)-2-Mesityl-1-((4aR,9aS)-4,4a,9,9a-tetrahydroindeno[2,1b][1,4] oxazin-3(2H)-ylidene)hydrazinium chloride | 9.96-10.1 g | MeOH, EtOAc | 60°C | 48 hours | 81-82% |"
volume87article38_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
