Index,Reactants,Reactant amounts,Products,Product amounts,Solvents,Reaction temperature,Reaction time,Yield
volume68article24_1_1,"sodium hydride, tetrahydrofuran, cyclopentadiene, cuprous bromide-dimethyl sulfide complex, iodine","100 g (4.17 mol), 2.0 L, 275 g (4.16 mol), 1.5 g, 530 g (2.08 mol)","9,10-Dihydrofulvalene",N/A,tetrahydrofuran,Room temperature,1 hour,N/A
volume68article24_1_2,"9,10-Dihydrofulvalene, dimethyl acetylenedicarboxylate","N/A, 330 g (2.32 mol)","3,3a,3b,4,6a,7a-Hexahydro-3,4,7-metheno-7H-cyclopenta[a]pentylene-7,8-dicarboxylic acid",N/A,tetrahydrofuran,Room temperature,4 hours,N/A
volume68article24_1_3,"3,3a,3b,4,6a,7a-Hexahydro-3,4,7-metheno-7H-cyclopenta[a]pentylene-7,8-dicarboxylic acid, methanol, potassium hydroxide, water, glacial acetic acid, sodium carbonate","N/A, 2 L, 220 g, 400 mL, 100 mL, N/A",p-Bromomandelic acid,42-68 g,methanol,"0°C, room temperature","2 hours, 1 hour",8-13%
volume68article25_1_1,"benzylamine hydrochloride, formaldehyde, cyclopentadiene","8.6 g (60.0 mmol), 6.3 mL (84 mmol), 9.9 mL (120 mmol)",N-benzyl-2-azanorbornene,10.1-10.2 g,water,ambient temperature,4 hours,91-92%
volume68article26_1_1,"3-Hydroxy-1-nonene, diketene, 4-dimethylaminopyridine","7.5 g (0.053 mol), 5.04 g (0.060 mol), 0.591 g (0.0049 mol)",(1-Ethenyl)heptanyl 3-ketobutanoate,11.3 g (0.05 mol),anhydrous ether,15 min,N/A,94%
volume68article26_1_2,"(1-Ethenyl)heptanyl 3-ketobutanoate, lithium diisopropylamide","10.0 g (0.044 mol), N/A",2-Carboxy-5-dodecen-2-one,9.6 g (0.04 mol),tetrahydrofuran,-78°C to room temperature,18 hours,97%
volume68article26_1_3,3-Carboxy-5-dodecen-2-one,9.0 g (0.040 mol),5-Dodecen-2-one,7.1 g (0.039 mol),carbon tetrachloride,reflux,1 hour,98%
volume68article27_1_1,"bromoform, (1R)-nopadiene, benzyltriethylammonium chloride, ethanol","26.2 mL (0.30 mol), 29.6 g (0.20 mol), 1.0 g, 0.8 mL",Dibromocyclopropanes,32.0-33.6 g,dichloromethane,Room temperature,24 hours,50-53%
volume68article27_1_2,dibromocyclopropanes,17.6 g (55.0 mmol),"(1R)-9,9-Dimethyltricyclo[6.1.1.0^2,6]deca-2,5-diene",6.9-7.1 g,anhydrous ether,Room temperature,10 hours,78-80%
volume68article28_1_1,"benzylamine, 1,2-bis(2-chloroethoxy)ethane, sodium hydroxide","172 g (1.6 mol), 18.7 g (0.1 mol), 8.0 g","1,10-dibenzyl-4,7-dioxa-1,10-diazadecane",27.9-31.2 g,chloroform,120°C,28 hours,85-95%
volume68article28_1_2,"1,10-dibenzyl-4,7-dioxa-1,10-diazadecane, 1,2-bis(2-iodoethoxy)ethane, anhydrous sodium carbonate, sodium iodide","28.2 g, 39.3 g, 45.3 g, 6.4 g","N,N'-dibenzyl-4,13-diaza-18-crown-6",25.6-27.0 g,acetonitrile,reflux,21 hours,67-71%
volume68article28_1_3,"N,N'-dibenzyl-4,13-diaza-18-crown-6, 10% Pd/C catalyst, absolute ethanol","25.0 g, 1.0 g, 300 mL","4,13-Diaza-18-crown-6",13.5 g,N/A,25°C,72 hours,91%
volume68article29_1_1,"p-tert-butylphenol, formaldehyde, sodium hydroxide","100 g (0.666 mol), 62 mL (0.83 mol), 1.2 g (0.03 mol)",p-tert-butylcalix[4]arene,61 g,"water, diphenyl ether","100-120°C, 110-120°C, reflux","2 hours, 3-4 hours",49%
volume68article30_1_1,"p-tert-butylphenol, formalin solution, potassium hydroxide pellets","100 g (0.665 mol), 135 mL (1.8 mol of HCHO), 15 g (0.227 mol)",p-tert-butylcalix[6]arene,90-95 g,"xylene, chloroform","Reflux, room temperature","2 hours, 3 hours",83-88%
volume68article31_1_1,"p-tert-butylphenol, paraformaldehyde, sodium hydroxide","100 g (0.67 mol), 35 g (ca. 1.1 mol), 2.0 mL (0.02 mol)",p-tert-butylcalix[8]arene,67-70 g,xylene,Reflux,4 hours,62-65%
volume69article1_1_1,"magnesium turnings, bromobenzene, copper(I) chloride, cyclohexene oxide","35.3 g (1.47 g-atom), 155 mL (1.47 mol), 6.53 g (0.066 mol), 101 mL (1.0 mol)",racemic trans-2-phenylcyclohexanol,142.3 g,tetrahydrofuran,-30°C,2 hours,80%
volume69article1_1_2,"racemic trans-2-phenylcyclohexanol, chloroacetyl chloride, 4-dimethylaminopyridine","100 g (0.567 mol), 50 mL (0.625 mol), 300 mg (0.0025 mol)",racemic trans-2-phenylcyclohexyl chloroacetate,135 g,dichloromethane,reflux,6 hours,94%
volume69article1_1_3,"racemic trans-2-phenylcyclohexyl chloroacetate, pH 7 buffer, deionized water, lipase","106.0 g (0.419 mol), 10 mL, 90 mL, 1 g","(−)-(1R,2S)-trans-2-phenylcyclohexanol",35.6 g,deionized water,45-50°C,50 hours,96.2%
volume69article1_1_4,"racemic trans-2-phenylcyclohexyl chloroacetate, 2 N sodium hydroxide, methanol","52.0 g (0.206 mol), 250 mL, 100 mL","(+)-(1S,2R)-trans-2-phenylcyclohexanol",35.8 g,methanol,reflux,3 hours,96%
volume69article2_1_1,"acetamide, ethyl 2-bromohexanoate, potassium fluoride, tetra-n-butylammonium fluoride","38.5 g, 80 g (0.36 mol), 38.6 g (0.65 mol), 2.7 mL",ethyl 2-fluorohexanoate,26.2-31.4 g,water,140°C,4-5 hours,45-54%
volume69article2_1_2,"ethyl 2-fluorohexanoate, aqueous phosphate buffer, Pseudomonas lipase enzyme, sodium hydroxide solution","70 g (0.43 mol), 300 mL, 0.43 g, 260 mL",ethyl (R)-2-fluorohexanoate,24.0 g,0.05 M aqueous phosphate buffer,5°C,2 hours,34%
volume69article2_1_3,"racemic ethyl 2-fluorohexanoate, deionized water, phosphate buffer, Pseudomonas lipase enzyme","80 g (0.49 mol), 300 mL, 300 mL, 23 mg",ethyl (S)-2-fluorohexanoate,47.2 g,deionized water,5-10°C,2.5 hours,39%
volume69article2_1_4,"ethyl (S)-2-fluorohexanoate, deionized water, phosphate buffer, Pseudomonas lipase enzyme","28.4 g (0.175 mol), 300 mL, 300 mL, 36 mg",ethyl (S)-2-fluorohexanoate,5.66 g,deionized water,5°C,4 hours,75%
volume69article2_1_5,"(S)-2-fluorohexanoic acid, ethanol, concentrated sulfuric acid","13.8 g, 200 mL, 2 mL",ethyl (S)-2-fluorohexanoate,15.6 g,ethanol,reflux,4 hours,93%
volume69article3_1_1,"aqueous 25% solution of glutaric dialdehyde, nitromethane, methanol, sodium hydroxide","175 mL (0.455 mol), 38 mL (0.708 mol), 600 mL, 12 mL","(1R,2r,3S)-2-Nitrocyclohexane-1,3-diol",44-52 g,methanol,"0-5°C, room temperature",4 hours,60-70%
volume69article3_1_2,"nitrodiol, acetic anhydride, concentrated sulfuric acid","52 g (0.323 mol), 150 mL, 3-6 drops","(1R,2r,3S)-3-Acetoxy-2-nitrocyclohexyl acetate",75.6 g,acetic anhydride,N/A,1 hour,95.6%
volume69article4_1_1,"2,2-diamethyl-1,3-dioxane-4,6-dione, ethylenediammonium diacetate, (R,S)-Citronellal","10.0 g (69.4 mmol), 500 mg, 9.74 g (11.4 mL, 63.1 mmol)","Diels-Alder adduct rac-3, ene-product rac-4",16.5 g,methanol,15-20°C,45 min,N/A
volume69article4_1_2,"Diels-Alder adduct rac-3, rac-4",N/A,Lactone rac-5,12.6 g (79%),methanol,reflux,8 hours,53%
volume69article5_1_1,"p,α,α-tribromoacetophenone, lithium chloride, lithium acetate dihydrate, palladium acetate, p-benzoquinone, 1,3-cyclohexadiene, manganese dioxide","5.1 g (0.12 mol), 12.2 g (0.12 mol), 0.67 g (3 mmol), 12.9 g (0.12 mol), N/A, 4.82 g (60 mmol), 2.87 g (33 mmol)",cis-1-Acetoxy-4-chloro-2-cyclohexene,14.6-15.6 g,"acetic acid, pentane",room temperature,"4 hours, overnight",71-75%
volume69article5_1_2,"cis-1-acetoxy-4-chloro-2-cyclohexene, palladium acetate, triphenylphosphine, sodium dimethyl malonate","17.5 g (0.1 mol), 0.49 g (2.2 mol), 2.4 g (9.0 mmol), 550 mL (0.11 mol)",cis-1-Acetoxy-4-(dicarbomethoxymethyl)-2-cyclohexene,25.9-26.7 g,THF,room temperature,2 hours,91%
volume69article5_1_3,"cis-1-acetoxy-4-chloro-2-cyclohexene, sodium dimethyl malonate","8.73 g (50 mmol), 400 mL (72 mmol)",trans-1-Acetoxy-4-(dicarbomethoxymethyl)-2-cyclohexene,11.6-12.2 g,acetonitrile,reflux,21 hours,86-90%
volume69article6_1_1,"diisopropylamine, butyllithium, propanoylpiperidine, benzoyl chloride","10.1 g (14.1 mL, 0.100 mol), 1.68 M hexane solution (60 mL, 0.10 mol), 14.1 g (0.100 mol), 13.5 g (16.3 mL, 0.110 mol)",1-(2-benzoylpropanoyl)piperidine,12.5 g,tetrahydrofuran,"-78°C, room temperature","2 hours, 0.5 hours",51%
volume69article6_1_2,"trifluoroacetic acid, 1-(2-benzoylpropanoyl)piperidine, dimethylphenylsilane","50 mL, 11.9 g (48.7 mmol), 7.3 g (8.24 mL, 54 mmol)",erythrol-1-(3-Hydroxy-2-methyl-3-phenylpropanoyl)piperidine,10.2 g,dichloromethane,"ice bath, ambient temperature","4 hours, 1.5 hours",90%
volume69article7_1_1,"(1S,2S)-(+)-2-amino-1-phenyl-1,3-propanediol, 5-oxohexanoic acid","32.4 g (194 mmol), 25 g (912 mmol)","Hexahydro-3-(hydroxymethyl)-8a-methyl-2-phenyl[2S,3S,8aR]-5-oxo-5H-oxazolo[3,2-a]pyridine",35.9-37.2 g,toluene,reflux,18 hours,71-74%
volume69article7_1_2,"Hexahydro-3-(hydroxymethyl)-8a-methyl-2-phenyl[2S,3S,8aR]-5-oxo-5H-oxazolo[3,2-a]pyridine",14.4 g (55.2 mmol),"Hexahydro-6-ethyl-3-(hydroxymethyl)-6-allyl-2-phenyl[2S,3S,6S,8aR]-5-oxo-5H-oxazolo[3,2-a]pyridine",17.2 g,tetrahydrofuran,-80°C,2.5 hours,>100%
volume69article7_1_3,"Hexahydro-6-ethyl-3-(hydroxymethyl)-6-allyl-2-phenyl[2S,3S,6S,8aR]-5-oxo-5H-oxazolo[3,2-a]pyridine",7.8 g (23.7 mmol),(R)-4-Ethyl-4-allyl-2-cyclohexen-1-one,3.0 g,toluene,room temperature,3 days,77%
volume69article8_1_1,"2,3,4,6,-tetra-O-acetyl-α-D-glucopyranosyl bromide, azobisisobutyronitrile, tributylstannane","20.6 g (50 mmol), 1.64 g (10 mmol), 16.0 g (55 mmol)","1,3,4,6-tetra-O-acetyl-2-deoxy-α-D-glucopyranose",13.2-13.4 g,toluene,Reflux,6 hours,79-81%
volume69article9_1_1,"titanocene dichloride, trimethylaluminum, phenyl benzoate","5.0 g (20.0 mmol), 20 mL (40 mmol), 4.0 g (20 mmol)",1-Phenoxy-1-phenylethene,2.69-2.79 g,"tetrahydrofuran, diethyl ether","Room temperature, ice-water bath","3 days, 30 min",68-70%
volume69article9_1_2,"titanocene dichloride, trimethylaluminum, dihydrocoumarin","5.0 g (20.0 mmol), 20 mL (40 mmol), 3.0 g (20 mmol)","3,4-Dihydro-2-methylene-2H-1-benzopyran",1.85-1.97 g,"tetrahydrofuran, diethyl ether","Room temperature, dry ice-acetone bath","3 days, 30 min",63-67%
volume69article10_1_1,"Thiophene, butyllithium, copper(I) cyanide, vinyllithium, benzyl 2,3-epoxypropyl ether","3.05 g (2.91 mL, 36.3 mmol), 12.8 mL (2.83 M, 36.3 mmol), 2.95 g (33.0 mmol), 16.7 mL (1.98 M, 33.0 mmol), 4.93 g (30.0 mmol)",1-benzyloxy-4-penten-2-ol,4.20 g (26.1 mmol),tetrahydrofuran,"-78°C, 0°C, ambient temperature","3 hours at 0°C, 1 hour at ambient temperature",73%
volume69article11_1_1,"cerium (III) chloride, tetrahydrofuran, trimethylsilylmethylmagnesium chloride, ethyl cinnamate, hydrochloric acid","52.92 g (0.142 mol), 300 mL, 142 mL (1 M solution), 10.32 g (0.0586 mol), 200 mL (1 M)",trimethyl(2-methylene-4-phenyl-3-butenyl)silane,9.69-9.85 g,THF,-65°C to room temperature,2 hours,76.5-78%
volume69article12_1_1,"magnesium turnings, (isopropoxydimethylsilyl)methyl chloride, cyclohexanone, ammonium chloride","2.43 g, 16.67 g, 7.36 g, N/A",1-[(Isopropoxydimethylsilyl)methyl]cyclohexanol,N/A,tetrahydrofuran,"reflux, 0°C","0.5 hr, 30 min",N/A
volume69article12_1_2,"1-[(Isopropoxydimethylsilyl)methyl]cyclohexanol, tetrahydrofuran, methanol, potassium hydrogen carbonate, potassium fluoride, hydrogen peroxide",N/A,1-(Hydroxymethyl)cyclohexanol,7.54 g,"tetrahydrofuran, methanol","40-50°C, room temperature",2 hr,77%
volume69article13_1_1,"isobutylmagnesium chloride, titanocene dichloride, 2-octyn-1-ol","320 mL (0.75 M, 240 mmol), 1.3 g (5.2 mmol), 13.2 g (105 mmol)",Grignard reagent 2,N/A,ether,"0°C, room temperature","10 min, 4 hours",N/A
volume69article13_1_2,"Grignard reagent 2, hexanal","N/A, half the amount","(E)-3-Pentyl-2-nonene-1,4-diol",7.0-7.4 g,ether,0-5°C,2 hours,59-62%
volume69article14_1_1,"pinacolone, butyllithium","7.92 g (79.1 mmol), 31.0 mL (78.43 mmol)","3-hydroxy-2,2,3-trimethyloctan-4-one",9.7-10.8 g,"THF, diethyl ether, pentane","-110°C, room temperature","2 hours, 1.5 hours",67-73%
volume69article15_1_1,"geranyl chloride, allene, butyllithium, paraformaldehyde","12.9 g (75 mmol), 22.5 mL (375 mmol), 190 mL (260 mmol), 14 g (460 mmol)","(E)-6,10-Dimethyl-5,9-undecadien-1-yne, (E)-7,11-Dimethyl-6,10-dodecadien-2-yn-1-ol","10.5-11.2 g, 10.5 g","ethyl ether, hexane","-78°C, -15°C, room temperature","1 hour, 24 hours","79-89%, 68%"
volume69article16_1_1,"pyridine, sodium triflate, acetonitrile","4.74 g (0.06 mol), 10.3 g (0.06 mol), 80 mL",N-Fluoropyridinium triflate,10.0-10.3 g,acetonitrile,-40°C,"2.7 L of fluorine, 30 min",68-70%
volume69article16_1_2,"estrone 3-methyl ether, triethylamine, trimethylsilyl triflate","6.8 g (0.024 mol), 4.0 mL (2.9 g, 0.029 mol), 4.9 mL (5.6 g, 0.025 mol)","3-Methoxy-17-trimethylsiloxy-1,3,5(10), 16-estratetraene",8.6 g,benzene,reflux,1.5 hours,100%
volume69article16_1_3,"enol trimethylsilyl ether, N-Fluoropyridinium triflate",N/A,"16α-Fluoro-3-methoxy-1,3,5(10)-estratrien-17-one",4.8 g,dichloromethane,20-25°C,8 hours,66%
volume69article17_1_1,"tetrachlorocyclopropene, ethylene, sodium carbonate","120.0 g (0.675 mol), N/A, 10 g",1-chloro-1-(trichloroethenyl)cyclopropane,104.1-105.6 g,tetrachloroethylene,170°C,19.5 hours,75-76%
volume69article18_1_1,"1-chloro-1-(trichloroethenyl)cyclopropane, potassium hydroxide, methanol","40.0 g (0.19 mol), 120 g, 300 mL",trimethyl 2-chloro-2-cyclopylidenorthoacetate,14.5-15.4 g,methanol,85°C,16-18 hours,39-41%
volume69article18_1_2,"trimethyl 2-chloro-2-cyclopropylidenorthoacetate, strongly acidic ion-exchange resin","11.0 g (0.057 mol), 3.5 g",methyl 2-chloro-2-cyclopropylidenacetate,6.2-6.7 g,methylene chloride,room temperature,12 hours,74-80%
volume69article19_1_1,"(−)-(camphorsulfonyl)imine, lithium aluminum hydride","35.0 g (0.16 mol), 6.2 g (0.16 mol)","(−)-2,10-Camphorsultam",31.1 g (88%),tetrahydrofuran,reflux,3-4 hours,92%
volume69article20_1_1,"camphorsulfonic acid, thionyl chloride, ammonium hydroxide solution","116 g (0.5 mol), 71.4 g (43.77 mL, 0.6 mol), 1.6 L",(+)-(1S)-10-Camphorsulfonamide,104.0 g (90%),chloroform,reflux,9-10 hours,90%
volume69article20_1_2,"(+)-(1S)-camphorsulfonamide, Amberlyst 15 ion-exchange resin","41.5 g, 5 g",(−)-(Camphorsulfonyl)imine,34.5-36.4 g (90-95%),toluene,reflux,4 hours,90-95%
volume69article20_1_3,"(−)-(camphorsulfonyl)imine, anhydrous potassium carbonate, oxone","39.9 g, 543 g (3.93 mol), 345 g (0.56 mol)","(+)-(2R, 8aS)-10-Camphorylsulfonyloxaziridine",35.9 g (84%),toluene,room temperature,N/A,84%
volume69article21_1_1,"methyl propiolate, boric acid, sodium benzenesulfinate, tetra-n-butylammonium hydrogen sulfate","5.0 g (59.5 mmol), 5.5 g (89 mmol), 9.75 g (59.5 mmol), 3.0 g (8.75 mmol)",Methyl (Z)-3-(phenylsulfonyl)prop-2-enoate,10.89 g,tetrahydrofuran : water,room temperature,48 hours,81%
volume69article22_1_1,"sodium, diethyl malonate, 3-methyl-2-cyclohexen-1-one","23 g (1 mol), 160.2 g (1 mol), 110.2 g (1 mol)",3-Methylcyclohexanone-3-acetic acid,202-205 g (74-76%),anhydrous ethanol,0°C,9 days,74-76%
volume69article22_1_2,"diesters, potassium hydroxide","99 g (0.366 mol), 750 mL (0.75 mol)","4-Methylbicyclo[2.2.2]octane-2,6-dione",49.3 g (79%),N/A,N/A,"overnight, 1 hour",79%
volume69article22_1_3,"keto acid, polyphosphoric acid, glacial acetic acid","26.8 g (158 mmol), 245.0 g, 427 mL","4-Methyltricyclo[2.2.2.03,5]octane-3,5-dione",11.0-13.3 g (46-55%),saturated brine,100°C,7 hours,46-55%
volume69article22_1_4,"dry diisopropylamine, 1.6 M solution of butyllithium, anhydrous ferric chloride","30.8 mL (220 mmol), 137.5 mL (220 mmol), 280.4 mL (300 mmol)","4-Methyltricyclo[2.2.2.03,5]octane-3,5-dione","6.4-6.5 g (43%), 1.11 g (7.3%)","tetrahydrofuran, dimethylformamide","-78°C, room temperature",2 hours,43%
volume69article23_1_1,"diazomethane, hydrocinnamoyl chloride","200 mmol, 10.0 g (59 mmol)",1-Diazo-4-phenyl-2-butanone,10.5-10.6 g,dry ether,"0°C, room temperature",1.5 hours,>100% crude yield
volume69article23_1_2,1-diazo-4-phenyl-2-butanone,8.7 g (50 mmol),"3,4-Dihydro-1(2H)-azulenone",5.5-5.7 g,dry methylene chloride,reflux,3 hours,75-78% yield
volume69article24_1_1,"diisopropylamine, butyllithium, tributyltin hydride, 2-cyclohexen-1-one, ethyl vinyl ketone, paraformaldehyde, lead tetraacetate","8.0 mL (57.1 mmol), 34.8 mL (55.0 mmol), 15.2 mL (55.0 mmol), 4.85 mL (50.1 mmol), 6.1 mL (59.4 mmol), 6 g, 29.00 g (65.4 mmol)",8-propionyl-(E)-5-nonenolide,4.37 g,"tetrahydrofuran, hexane, anhydrous sodium sulfate, benzene, diethyl ether, saturated ammonium chloride, distilled water, saturated sodium bicarbonate solution, aqueous 5% hydrochloric acid, brine","-10°C to 0°C, -78°C, -23°C, 165-170°C, reflux, room temperature","20 min, 30 min, 1.5 hr, 20 hr, 2.5 hr",41.5%
volume69article25_1_1,"N,N-dimethylacetamide, 1-octene, 2,4,6-collidine, trifluoromethanesulfonic anhydride","3.26 g, 16.8 g, 5.44 g, 12.69 g",3-hexylcyclobutanone,3.3 g,"1,2-dichloroethane","-15°C, reflux","17 hours, 6 hours",59%
volume69article26_1_1,"mucochloric acid, isopropyl alcohol, sulfuric acid","50.7 g (0.30 mol), 46 mL (0.60 mol), N/A","3,4-Dichloro-5-isopropoxy-2(5H)-furanone",60.88 g,toluene,reflux,~18 hours,96%
volume69article26_1_2,"3,4-dichloro-5-isopropoxy-2(5H)-furanone, sodium azide","20.0 g (94.8 mmol), 7.5 g (115.4 mmol)",7-Chloro-7-cyanobicyclo[4.2.0]octan-8-one,13.3 g,"methanol, toluene",105°C,1.25 hours,76%
volume69article27_1_1,"(S)-(−)-2-methyl-1-butanol, 2,2,6,6-tetramethylpiperidin-1-oxyl, potassium bromide, sodium hypochlorite","44.05 g (0.50 mol), 0.78 g (5 mmol), 5.95 g (0.050 mol), 550 mL (0.55 mol)",(S)-(+)-2-methylbutanal,35.3-36.3 g,dichloromethane,-10°C,3 min,82-84%
volume69article28_1_1,"furan, butyllithium","4.14 g (60.9 mmol), 24.17 mL (55.6 mmol)","5,6-diethoxybenzofuran-4,7-dione",10.4-10.5 g,"tetrahydrofuran, p-xylene","-15°C, -78°C, reflux, ambient temperature","30 min, 1.5 hr, 3 hr",83-84%
volume69article29_1_1,"p,α,α-tribromoacetophenone, sodium hydroxide, hydrochloric acid","89 g (0.25 mole), 50 g, N/A",p-Bromomandelic acid,40-48 g,water,10°C,4-5 days,69-83%
volume69article29_1_2,"cyclohexanone, potassium hydroxide, pentanal","1.0 L (947 g, 9.65 mol), 9.0 g (0.14 mol), 150 mL","8-n-butyl-2-hydroxytricyclo[7.3.1.02,7]tridecan-13-one",228-230 g,ethanol,70-75°C,8 hours + 12 hours,61-62%
volume69article29_1_3,"ammonium acetate, cupric acetate monohydrate, 8-n-butyl-2-hydroxytricyclo-[7.3.1.02,7]-tridecan-13-one","70 g (0.91 mol), 309 g (1.55 mol), 200 g (0.76 mol)","9-n-butyl-1,2,3,4,5,6,7,8-octahydroacridine",173-177 g,glacial acetic acid,reflux,3 hours,91-96%
volume69article29_1_4,"9-n-butyl-1,2,3,4,5,6,7,8-octahydroacridine, sodium bicarbonate, methanol, Oxone®","38.0 g (0.16 mol), 42.7 g (0.51 mol), 890 mL, 110 g (0.18 mol)","9-n-butyl-1,2,3,4,5,6,7,8-octahydroacridine N-oxide",40.0 g,methanol,48-50°C,12-24 hours,99%
volume69article29_1_5,"9-n-butyl-1,2,3,4,5,6,7,8-octahydroacridine-N-oxide, acetic anhydride","38.9 g (0.15 mol), 300 mL","9-n-butyl-1,2,3,4,5,6,7,8-octahydroacridin-4-ol",26-28 g,acetic anhydride,100-110°C,2 hours,67-72%
volume69article30_1_1,"trichloroacetyl chloride, ethyl vinyl ether","173 g (0.96 mol), 137 g (181 mL, 1.90 mol)","1,1,1-Trichloro-4-ethoxy-3-buten-2-one",193 g,N/A,"0°C, room temperature",12 hours,92%
volume69article30_1_2,"ethanol, anhydrous potassium carbonate, 1,1,1-trichloro-4-ethoxy-3-buten-2-one","200 mL, 12 g, 200 g (0.92 mol)","Ethyl 3,3-diethoxypropanoate",153 g,petroleum ether or pentane,room temperature,10 hours,87%
volume70article1_1_1,"N-(benzyloxycarbonyl)-L-serine, tetrahydrofuran, triphenylphosphine, dimethyl azodicarboxylate","38.3 g (160 mmol), 1.1 L, 42.1 g (160 mmol), 17.7 mL (160 mmol)",N-(benzyloxycarbonyl)-L-serine β-lactone,16.8 g (47%),tetrahydrofuran,-78°C to room temperature,"30 min (addition), 20 min (stirring)",47%
volume70article1_2_1,"N-(benzyloxycarbonyl)-L-serine β-lactone, acetonitrile, pyrazole","15 g (68 mmol), 240 mL, 4.9 g (72 mmol)",Nα-(benzyloxycarbonyl)-β-(pyrazol-1-yl)-L-alanine,8.4 g,acetonitrile,52-54°C,24 hours,43%
volume70article2_1_1,"triphenylphosphine, diethyl azodicarboxylate, N-(tert-butoxycarbonyl)-L-serine","42.1 g, 27.86 g, 32.8 g",N-(tert-Butoxycarbonyl)-L-serine β-lactone,12.07 g,tetrahydrofuran,-78°C to room temperature,"10 min, 30 min, 20 min, 2.5 hours",40%
volume70article2_2_1,"N-(tert-butoxycarbonyl)-L-serine β-lactone, anhydrous p-toluenesulfonic acid","14.0 g (74.8 mmol), 13.5 g (78.5 mmol)",(S)-3-amino-2-oxetanone p-toluenesulfonic acid salt,18.4 g,"trifluoroacetic acid, ether",0°C,10 min,95%
volume70article3_1_1,"di-tert-butyl dicarbonate, L-serine, dioxane, sodium hydroxide","78.4 g (0.36 mol), 31.7 g (0.30 mol), 280 mL, 620 mL","N-[(1,1-Dimethylethoxy)carbonyl]-L-serine methyl ester",63.0 g,dioxane,"5°C, room temperature","30 min, 3.5 hours",N/A
volume70article3_1_2,"N-Boc-L-serine, dimethylformamide, potassium carbonate, methyl iodide","32.4 g (0.16 mol), 150 mL, 24.3 g (0.176 mol), 20.0 mL (46.3 g, 0.32 mol)",N-Boc-L-serine methyl ester,29.8 g,dimethylformamide,"0°C, room temperature","30 min, 1 hour",86%
volume70article3_2_1,"N-Boc-L-serine methyl ester, 2,2-dimethoxypropane, p-toluenesulfonic acid monohydrate","48.5 g (0.22 mol), 55 mL (47 g, 0.45 mol), 0.593 g (3.1 mmol)","3-(1,1-Dimethylethyl) 4-methyl (S)-2,2-dimethyl-3,4-oxazolidinedicarboxylate",40.3-50.9 g,benzene,reflux (110°C),30 min,70-89%
volume70article3_3_1,"oxazolidine ester, diisobutylaluminum hydride","40.2 g (0.15 mol), 175 mL","1,1-Dimethylethyl (S)-4-formyl-2,2-dimethyl-3-oxazolidinecarboxylate",26.9 g,dry toluene,-78°C,2 hours,76%
volume70article4_1_1,"L-methionine methyl ester hydrochloride, potassium bicarbonate, water, ether, benzyl chloroformate, glycine","117.6 g (0.56 mol), 282.3 g (2.82 mol), 750 mL, 750 mL, 105 g (88.6 mL, 0.62 mol), 8.5 g (0.11 mol)",N-(Benzyloxycarbonyl)-L-methionine methyl ester,165-166 g,ether,0°C,"5 hours, 18 hours",98-99%
volume70article4_2_1,"2, sodium periodate, water","166.0 g (0.56 mol), 131.4 g (0.61 mol), 2 L",Methyl L-2-(benzyloxycarbonylamino)-4-(methylsulfinyl)butanoate,173.2 g,methanol,0°C,18 hours,99%
volume70article4_3_1,Sulfoxide 3,35.0 g (0.11 mol),N-(Benzyloxycarbonyl)-L-vinylglycine methyl ester,17.4 g (62%),N/A,195-200°C,1 hour,62%
volume70article5_1_1,"(S)-(−)-α-methylbenzylamine, 2-methylcyclohexanone","100.0 g (0.825 mol), 92.5 g (0.825 mol)",Imines,N/A,toluene,reflux,24 hours,N/A
volume70article5_2_1,"imines 1, methyl vinyl ketone",N/A,(R)-(+)-2-Methyl-2-(3-oxobutyl)cyclohexanone,ca. 145 g,N/A,ca. 40°C,24 hours,N/A
volume70article5_3_1,"diketone 2, methanol, sodium methoxide, glacial acetic acid",N/A,(R)-(−)-10-Methyl-1(9)-octal-2-one,60-65 g,methanol,60°C,10 hours,44-48%
volume70article5_4_1,N/A,N/A,(S)-(−)-α-methylbenzylamine,85-90 g,"water, sodium hydroxide, ether",N/A,N/A,85-90%
volume70article6_1_1,"(E)-1,2-diphenylethene, 4-methylmorpholine N-oxide, dihydroquinidine 4-chlorobenzoate, osmium tetroxide","180.25 g (1.0 mol), 260 mL (1.5 mol), 23.25 g (0.05 mol), 1.0 g (4.0 mmol)","(R,R)-1,2-diphenyl-1,2-ethanediol",155-162 g,"acetone, water","0°C, room temperature",33 hours,72-75%
volume70article7_1_1,"(−)-phenylglycinol, citric acid, glutaraldehyde, potassium cyanide","10 g (0.073 mol), 40 g, 45 mL, 7.15 g (0.11 mol)",2-Cyano-6-phenyloxazolopiperidine,10.8-11.6 g (65-70%),"water, methylene chloride","0-5°C, room temperature","30 min, 3 hours",65-70%
volume70article8_1_1,"racemic 1,1'-bi-2-naphthol, triethylamine, pentanoyl chloride","203 g (0.71 mol), 215 mL (1.54 mol), 185 mL (1.56 mol)","racemic 1,1'-bi-2-naphthyl pentanoate",N/A,ethyl ether,N/A,1 hour,N/A
