Index,Summary
0,
volume71article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
| magnesium metal turnings, 1-bromo-3-(2-methoxyethoxy)propane, tin(IV) chloride | 9.1 g (0.375 mol), 40 mL (52 g, 0.264 mol), 4.9 mL (0.042 mol) | Tetra[3-(2-methoxyethoxy)propyl]stannane | 21-23 g | tetrahydrofuran (THF), hexane | -15°C to 5°C, reflux, room temperature | 2 hours, overnight, 4 hours | 96-97% based on SnCl4 |"
volume72article24_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tetra[3-(2-methoxyethoxy)propyl]stannane, bromine | 8.25 g (14.0 mmol), 14 mL (0.014 mol) | Bromotris[3-(2-methoxyethoxy)propyl]stannane | 6.9-7.4 g | carbon tetrachloride | ~0°C to room temperature | overnight | 90-96% |"
volume72article24_5,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| bromotris[3-(2-methoxyethoxy)propyl]stannane, sodium borohydride | 5.0 g (4.5 mmol), 2.0 g (54 mmol) | tris[3-(2-methoxyethoxy)propyl]stannane | 3.47-3.64 g | 1,2-dimethoxyethane | room temperature | 2.5 hours | 82-86% |"
volume72article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| methyl phenyl sulfoxide, chloroform, diethylaminosulfur trifluoride, antimony trichloride | 25.2 g (0.18 mol), 150 mL, 38.5 g (31.6 mL, 0.24 mol), 0.50 g (0.0022 mol) | Fluoromethyl phenyl sulfide | ca. 29 g | chloroform | 20°C | 2-8 hours | N/A |"
volume72article25_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Oxone, water, crude fluoromethyl phenyl sulfide, methanol | 221.0 g (0.36 mol), 700 mL, N/A, 700 mL | Fluoromethyl phenyl sulfone | 25.0-28.5 g | methylene chloride | Room temperature | 4 hours | 80-90% |"
volume72article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| fluoromethyl phenyl sulfone, diethyl chlorophosphate, lithium bis(trimethylsilyl)amide, 2-phenylcyclohexanone | 25.0 g (0.14 mol), 24.8 g (0.14 mol), 310 mL (0.31 mol), 17.4 g (0.10 mol) | (E)-[[Fluoro(2-phenylcyclohexylidene)methyl]sulfonyl]benzene | 19.5-23.1 g | tetrahydrofuran | -70°C, room temperature | 1 hour, 2 hours | 59-70% |"
volume72article26_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| fluorovinyl sulfone, tributyltin hydride, azobisisobutyronitrile | 22.0 g (0.067 mol), 42.0 g (38.9 mL, 0.14 mol), 500 mg | (E)-Tributyl[fluoro(2-phenylcyclohexylidene)methyl]stannane | 23.4-27.5 g | benzene | reflux | 3 hours | 74-87% |"
volume72article26_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (fluorovinyl)stannane, sodium methoxide, methanol | 26.0 g (0.054 mol), 65 mL, 1.50 g (0.065 g-atom) | (Z)-[2-(Fluoromethylene)cyclohexyl]benzene | 10.0-10.2 g | THF | reflux | 18 hours | 97-100% |"
volume72article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| vinyltrimethylsilane, ethanolamine, dibromodifluoromethane, copper(I) chloride, tert-butyl alcohol | 20 g (30.8 mL, 0.20 mol), 6.11 g (6.04 mL, 0.10 mol), 83.9 g (36.5 mL, 0.4 mol), 0.18 g (1.8 mmol), 15 mL | (1,3-Dibromo-3,3-difluoropropyl)trimethylsilane | 71.9-78.3 g | tert-butyl alcohol, hexane | 90°C | 20 hours | 58-61% |"
volume72article27_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (1,3-dibromo-3,3-difluoropropyl)trimethylsilane, sodium borohydride | 78.3 g (0.25 mol), 11.5 g (0.30 mol) | (3-Bromo-3,3-difluoropropyl)trimethylsilane | 41.5 g | dimethyl sulfoxide | 80-90°C | N/A | 72% |"
volume72article27_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (3-bromo-3,3-difluoropropyl)trimethylsilane, 1,8-diazabicyclo[5.4.0]undec-7-ene | 30.99 g (0.13 mol), 29.1 g (0.19 mol) | (3,3-Difluoroallyl)trimethylsilane | 13.65 g | N/A | Gradual heating | N/A | 70% |"
volume72article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chlorotrimethylsilane, bromotrifluoromethane, hexaethylphosphorous triamide | 118.8 g (1.09 mol), 250 mL (485 g, 3.25 mol), 325.0 g (1.31 mol) | (Trifluoromethyl)trimethylsilane | 116.9 g | benzonitrile | -30°C to room temperature | 14 hours | 75% |"
volume72article28_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (trifluoromethyl)trimethylsilane, cyclohexanone, tetrabutylammonium fluoride trihydrate | 19.2 g (0.13 mol), 10.2 g (0.104 mol), 33 mg | 1-Trifluoromethyl-1-cyclohexanol | 13.9-14.3 g | tetrahydrofuran | 0°C, room temperature, 25°C | 30 min, 1 hour, 8 hours | 79-82% |"
volume72article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Butyllithium, triethyl phosphate, ethyl formate | 140 mL (1.5 M solution), 18.2 g (0.1 mol), 7.9 g (0.107 mol) | Diethyl 1-propyl-2-oxoethylphosphonate | 21.0 g (94%) | tetrahydrofuran | -78°C to 0°C | 30 minutes | 94% |"
volume72article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| decylamine, triethylamine, diethyl chlorophosphate | 10.0 mL (0.05 mol), 35 mL (0.25 mol), 7.4 mL (0.05 mol) | Diethyl decylphosphoramidate | 14.0-14.5 g | diethyl ether | 0°C | 30 minutes | 95-99% |"
volume72article30_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethyl decylphosphoramidate, isoamyl nitrite | 14 g (0.048 mol), 31.9 mL (0.24 mol) | Decyl diethyl phosphate | 7.7-8.8 g | dichloromethane | 33°C | 18 hours | 54-60% |"
volume72article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phenyl vinyl sulfide, bromine, sodium hydroxide, tetrabutylammonium hydrogen sulfate | 40.8 g (0.30 mol), 49.6 g (0.31 mol), N/A, 5.1 g (15 mmol) | 1-Bromovinyl phenyl sulfide | 51.5-58.0 g | dichloromethane | 0°C, ambient temperature | 2-3 hours | 80-90% |"
volume72article31_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium metal, anhydrous ammonia, anhydrous ferric chloride, 1-bromovinyl phenyl sulfide, ammonium chloride | 10.0 g (0.46 g-atom total), 450 mL, 0.25 g (1.5 mmol), 49.5 g (0.23 mol), N/A | Phenylthioacetylene | 21.6-24.7 g | ether | -50°C to reflux temperature (-33°C) | 0.5 hour | 70-80% |"
volume72article32_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,2-ethanedithiol, triethylamine, chloroacetyl chloride | 102 mL (1.2 mol), 336 mL (2.4 mol), 96 mL (1.2 mol) | 2-Oxo-1,4-dithiane | 96 g | dichloromethane | 0-10°C | 2 hours | 60% |"
volume72article32_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-oxo-1,4-dithiane, N-chlorosuccinimide, potassium O-(2-propyl) dithiocarbonate | 10.0 g (0.075 mol), 11.0 g (0.083 mol), 13.1 g (0.075 mol) | 2-oxo-3-(2-propoxythiocarbonylthio)-1,4-dithiane | Quantitative yield | carbon tetrachloride | Reflux | 30 min | N/A |
| 2-oxo-3-(2-propoxythiocarbonylthio)-1,4-dithiane | N/A | 2-oxo-5,6-dihydro-1,3-dithiolo[4,5-b][1,4]dithiin | 7.8-9.4 g | concentrated sulfuric acid, ether | 0°C | 1.5 hours | 50-60% |"
volume72article32_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| trimethyl phosphite, 2-oxo-5,6-dihydro-1,3-dithiolo[4,5-b][1,4]dithiin | 100 mL, 5.0 g (0.024 mol) | 2,2'-Bi-5,6-dihydro-1,3-dithiolo[4,5-b][1,4]dithiinylidene (BEDT-TTF) | 4.3 g | methanol, ether | reflux | 2-3 hours | 93% |"
volume73article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethyl phthalate, lithium aluminum hydride | 87.46 mL (97.78 g, 0.44 mol), 20.94 g (0.552 mol) | 1,2-benzenedimethanol | 56.64 g | diethyl ether, tetrahydrofuran | reflux | 1.5 hours | 93% |"
volume73article1_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,2-benzenedimethanol, p-toluenesulfonic acid monohydrate, trimethyl orthoformate, acrolein | 41.45 g (0.3 mol), 5.71 g (0.03 mol), 49.2 mL (0.45 mol), 30.1 mL (0.45 mol) | 3-vinyl-1,5-dihydro-3H-2,4-benzodioxepine | 39.6-40.4 g | 1,2-dimethoxyethane | room temperature | 5 hours | 75-77% |"
volume73article1_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dihydroquinidine 9-O-(9'-phenanthryl) ether, potassium ferricyanide, potassium carbonate, tert-butyl alcohol, distilled water, potassium osmate (VI) dihydrate, 3-vinyl-1,5-dihydro-3H-2,4-benzodioxepine, sodium sulfite | 0.75 g, 148.2 g, 62.2 g, 264 mL, 264 mL, 0.11 g, 26.25 g, 30.25 g | 3-[(1S)-1,2-Dihydroxyethyl)]-1,5-dihydro-3H-2,4-benzodioxepine | 16.0-17.4 g | tert-butyl alcohol, water | 0°C, room temperature | 48 hours | 50-55% |"
volume73article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (R)-(+)-2-pyrrolidone-5-carboxylic acid, thionyl chloride | 6.60 g (51.1 mmol), 0.50 mL (6.8 mmol) | (−)-Methyl 2-pyrrolidone-5(R)-carboxylate | 5.60 g | methanol | Room temperature | 24 hours | 75% |"
volume73article2_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| rhodium(II) acetate, methyl 2-pyrrolidone-5(R)-carboxylate | 200 mg (0.452 mmol), 1.02 g (7.13 mmol) | (+)-Dirhodium(II) tetrakis[methyl 2-pyrrolidone-5(R)-carboxylate] acetonitrile-isopropanol solvate | 240 mg (0.262 mmol) | chlorobenzene, methanol, acetonitrile, isopropyl alcohol | reflux | 6 hours | 58% |"
volume73article2_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-methyl-2-buten-1-ol, sodium acetate, diketene | 21.5 g (0.250 mol), 1.20 g (0.015 mol), 23.5 g (0.280 mol) | 3-methyl-2-buten-1-yl acetoacetate | 28.9 g | tetrahydrofuran | reflux | 1 hour (addition), 30 minutes (reflux) | 68% |"
volume73article2_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-methyl-2-buten-1-yl acetoacetate, triethylamine, p-acetamidobenzenesulfonyl azide, lithium hydroxide | 30.5 g (0.179 mmol), 23.3 g (0.231 mol), 55.85 g (0.233 mol), 24.6 g (0.586 mol) | 3-Methyl-2-buten-1-yl diazoacetate | 22.39 g | acetonitrile | Room temperature | 2.5-3 hours | 81% |"
volume73article2_5,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Rh2 (5R-MEPY)4 (CH3CN)2, 3-methyl-2-buten-1-yl diazoacetate | 0.203 g (0.221 mmol), 14.9 g (96.7 mmol) | (1R,5S)-(−)-6,6-Dimethyl-2-oxabicyclo-[3.1.0]hexan-2-one | 10.2-10.7 g | dichloromethane | reflux | 30 hours | 84-88% |"
volume73article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (±)-cis-4-acetoxy-1-hydroxycyclopent-2-ene, imidazole, acetic anhydride | 16.70 g (118 mmol), 8.81 g (129 mmol), 13.20 g (12.20 mL, 129 mmol) | cis-3,5-diacetoxycyclopentene | 20.9-21.1 g | methylene chloride | 0°C | N/A | 96-98% |"
volume73article3_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cis-3,5-diacetoxycyclopentene, sodium dihydrogen phosphate buffer concentrate, sodium azide, lyophilized electric eel acetyl cholinesterase | 16.01 g (87.0 mmol), 320 mL, 78 mg, 18.6 mg | (1R,4S)-(+)-4-Hydroxy-2-cyclopentenyl acetate | 10.64-10.76 g | water | Room temperature | Until completion | 86-87% |"
volume73article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (1R,4S)-(+)-4-hydroxy-2-cyclopentenyl acetate, anhydrous sodium acetate, pyridinium chlorochromate | 23 g (162 mmol), 1.5 g, 50 g (240 mmol) | (4R)-(+)-acetoxy-2-cyclopenten-1-one | 18.9 g | dichloromethane | room temperature | 3 hours | 83% |"
volume73article4_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (4R)-(+)-acetoxy-2-cyclopenten-1-one, wheat germ lipase | 18.8 g (134 mmol), 4.0 g | (4R)-(+)-Hydroxy-2-cyclopenten-1-one | 7.80 g | 0.05 M phosphate buffer | Room temperature | 7 days | 60% |"
volume73article4_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (4R)-(+)-hydroxy-2-cyclopenten-1-one, 4-dimethylaminopyridine, triethylamine, tert-butyldimethylsilyl chloride | 7.7 g (78 mmol), 0.96 g (10 mol %), 20 g (200 mmol), 14.2 g (94 mmol) | (4R)-(+)-tert-Butyldimethylsiloxy-2-cyclopenten-1-one | 10.6 g | dichloromethane | Room temperature | 3 hours | 64% |"
volume73article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (1R,4S)-(+)-4-hydroxy-2-cyclopentenyl acetate, 4-dimethylaminopyridine, triethylamine, tert-butyldimethylsilyl chloride | 7.67 g (54 mmol), 660 mg (5.4 mmol), 17 mL (122 mmol), 10.24 g (68 mmol) | (1R,4S)-(−)-4-tert-butyldimethylsiloxy-2-cyclopentenyl acetate | 10.67-11.08 g | dichloromethane | 0°C to room temperature | 3 hours | 77-80% |"
volume73article5_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (1R,4S)-(−)-tert-butyldimethylsiloxy-2-cyclopentenyl acetate, sodium methoxide, active manganese dioxide | 11.7 g (45.6 mmol), 4.94 g (91.5 mmol), 33 g | (4S)-(−)-tert-Butyldimethylsiloxy-2-cyclopenten-1-one | 8.43-8.71 g | methanol, dichloromethane | Ambient temperature, N/A | 15 min, N/A | 87-90% |"
volume73article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| phenyldimethylsilyl chloride, hexanal, carbon tetrachloride, triphenylphosphine | 30 g (29.1 mL, 176 mmol), 16.78 g (20.0 mL, 167.5 mmol), 53.20 g (33.4 mL, 345.9 mmol), 54.30 g (207 mmol) | 1-Chloro-1-[(dimethyl)phenylsilyl]hexane | 30.4-31.7 g | tetrahydrofuran, carbon tetrachloride | 0°C, reflux | 16 hours, 12 hours | 71-74% |"
volume73article6_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p,α,α-tribromoacetophenone, magnesium bromide etherate, potassium metal, α-silyl chloride, copper bromide-dimethyl sulfide complex, hexanoyl chloride, p-toluenesulfonic acid monohydrate, methyllithium, potassium hydride | 89 g (0.25 mole), 96.23 g, 26.67 g, 31.58 g, 25.61 g, 16.78 g, 47.39 g, 682 mmol, 27 g | 6-Methyl-6-dodecene | 11.31-11.75 g | THF, diethyl ether | reflux, -78°C, room temperature | 3 hours, 15 minutes, 2 hours, 0.5 hours, 16 hours | 50-52% |"
volume73article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| S-phenyl decanoate, diisopropylamine, butyllithium, 3-methyl-2-butanone | 45.0 g (0.17 mol), 26.5 mL (0.189 mol), 70.4 mL (0.178 mol), 18.2 mL (0.17 mol) | (E)-2,3-dimethyl-3-dodecene | 22.0-23.0 g | tetrahydrofuran, hexane, cyclohexane | -78°C, 0°C | 30 minutes, 1.5 hours, 1 hour | 66-69% |"
volume73article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diisopropylamine, butyllithium, dibromomethane, 1-iodobutane, hexamethylphosphoric triamide | 20 g (0.20 mol), 120 mL (0.20 mol), 38 g (0.22 mol), 37 g (0.20 mol), 120 mL | 1,1-dibromopentane | 27-32 g | tetrahydrofuran, diethyl ether | -10°C, -90°C, -85°C, -78°C, -48°C, -23°C | 15 min, 2 hr, 1 hr, 2 hr, 3 hr | 59-70% |"
volume73article8_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl benzoate, 1,1-dibromopentane, titanium tetrachloride, tetramethylethylenediamine, zinc dust, lead (II) chloride | 11 g (70 mmol), 35 g (0.15 mol), 140 mL (0.28 mol), 84 mL (0.56 mol), 41 g (0.63 mol), 0.88 g (3.2 mmol) | (Z)-1-Ethoxy-1-phenyl-1-hexene | 11.0-11.4 g | tetrahydrofuran | 0°C, 25°C | 3.5-4.5 hours | 77-80% |"
volume73article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| di-tert-butyl dicarbonate, indoline | 113.5 g (0.52 mol), 59.6 g (0.50 mol) | 1-(tert-butoxycarbonyl)indoline | 107.6-107.8 g | tetrahydrofuran | Room temperature | 3 hours | 98% |"
volume73article9_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-(tert-butoxycarbonyl)indoline, N,N,N',N'-tetramethylethylenediamine, sec-butyllithium, N,N-dimethylformamide | 32.9 g (0.15 mol), 27.2 mL (0.18 mol), 167 mL (0.18 mol), 17.0 mL (0.22 mol) | 1-(tert-Butoxycarbonyl)-7-indolinecarboxaldehyde | 20.5-21.1 g | anhydrous ether | -70°C to -78°C | 2 hours | 55-57% |"
volume73article9_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-(tert-butoxycarbonyl)-7-indolinecarboxaldehyde, hydrochloric acid, aqueous ammonia solution | 19.8 g (0.08 mol), 150 mL, 120 mL | 7-indolinecarboxaldehyde | 10.6-11.2 g | concentrated hydrochloric acid, dichloromethane, toluene, ethyl acetate | Room temperature | 2 hours | 90-95% |"
volume73article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-bromoethanol, dimethoxymethane, phosphorus pentoxide | 125.0 g (1.00 mol), 500 mL, 71.0 g (0.5 mol) | 2-Bromoethyl methoxymethyl ether | 131.3 g (78%) | N/A | 0°C, room temperature | 10 min, 7 hours | 78% |"
volume73article10_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-bromoethyl methoxymethyl ether, potassium hydroxide pellets, tris[2-(2-methoxyethoxy)ethyl]amine | 74.2 g (440 mmol), 58 g (880 mmol), 7.09 g (2.2 mmol) | Methoxymethyl vinyl ether | 26.6-28.2 g | N/A | 140°C | 27 hours | 69-72% |"
volume73article10_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| methoxymethyl vinyl ether, sec-butyllithium, heptanal | 8.83 g (100 mmol), 88.7 mL (100 mmol), 11.44 g (100 mmol) | 2-Methoxymethoxy-1-nonen-3-ol | 12.6-13.1 g | tetrahydrofuran | -78°C to room temperature | 1 hour, 3 hours | 62-65% |"
volume73article10_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methoxymethoxy-1-nonen-3-ol, triethylamine, chlorodimethylsilane | 14.79 g (73.1 mmol), 8.88 g (87.7 mmol), 8.30 g (87.7 mmol) | 2-Methoxymethoxy-1,3-nonanediol | 9.34-10.62 g | diethyl ether | 0°C, room temperature | 1 hr, 12 hr | 58-66% |"
volume73article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (1R,2S,5R)-(−)-menthol, 4-nitrobenzoic acid, triphenylphosphine, diethyl azodicarboxylate | 3.00 g (19.2 mmol), 12.9 g (77.2 mmol), 20.1 g (76.6 mmol), 12.1 mL (77 mmol) | (1S,2S,5R)-5-Methyl-2-(1-methylethyl)cyclohexyl 4-nitrobenzoate | 5.03 g | tetrahydrofuran | Below 10°C, room temperature, 40°C | Overnight, 3 hours | 85.6% |"
volume73article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (−)-α-pinene, borane-tetrahydrofuran solution | 13.75 g (0.101 mol), 58.0 mL (0.055 mol) | (+)-Diisopinocampheylborane | N/A | tetrahydrofuran | 0°C, room temperature | 2 hours | N/A |"
volume73article12_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (+)-diisopinocampheylborane, distilled water, sodium perborate tetrahydrate | N/A | (+)-Isopinocampheol | 14.1-14.3 g | tetrahydrofuran | Room temperature | 2 hours | 91-92% |"
volume73article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 16-dehydroprogesterone, cuprous bromide-dimethyl sulfide complex, hexamethylphosphoramide, chlorotrimethylsilane, methylmagnesium bromide, triethylamine | 6.25 g (20 mmol), 0.20 g (1.0 mmol), 100 mL, 7.7 mL (44 mmol), 23.7 mL (22 mmol), 5.6 mL (40 mmol) | (Z)-16α-Methyl-20-trimethylsiloxy-4,17(20)-pregnadien-3-one | 6.84-8.67 g | tetrahydrofuran, hexane, saturated aqueous sodium bicarbonate, water, brine | -78°C, -55 to -60°C | 12 hours | N/A |"
volume73article13_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (Z)-16α-methyl-20-trimethylsiloxy-4,17(20)-pregnadien-3-one, potassium bicarbonate, m-chloroperoxybenzoic acid, sodium thiosulfate, hydrochloric acid | 7.20 g, 12.8 g (128 mmol), 100 mL (50 mmol), 100 mL, 10 mL | 16α-Methylcortexolone | 2.92 g | methylene chloride, THF | Ice bath, room temperature | 2.5 hours, 10 minutes, 30 minutes | 40.5% |"
volume73article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,1,1,3,3,3-hexamethyldisilazane, butyllithium, trans-4-phenyl-3-buten-2-one, 2,2,2-trifluoroethyl trifluoroacetate, water, triethylamine, 4-dodecylbenzenesulfonyl azide | 15.9 mL (0.075 mol), 28.8 mL (0.072 mol), 10.0 g (0.068 mol), 10.1 mL (0.075 mol), 1.2 mL, 14.3 mL, 35.74 g (0.103 mol) | (E)-1-diazo-4-phenyl-3-buten-2-one | 9.54-9.80 g | tetrahydrofuran, acetonitrile | -78°C, room temperature | 30 min, 6.5 hours | 81-83% |"
