Index,Summary
volume63article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| monoethyl fumarate, tert-butyl alcohol, 4-dimethylaminopyridine, dicyclohexylcarbodiimide | 28.83 g (0.20 mol), 44.47 g (0.60 mol), 2.00 g (0.016 mol), 45.59 g (0.22 mol) | tert-butyl ethyl fumarate | 30.5-32.5 g | dichloromethane | 0°C, room temperature | 3 hours | 76-81% |"
volume63article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| hydroxylamine-O-sulfonic acid, formic acid, cycloheptanone | 8.48 g (0.075 mol), 45 mL, 5.61 g (0.05 mol) | Hexahydro-2-(1H)-azocinone | 4.6 g | formic acid | Reflux | 5 hours | 72% |"
volume63article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ricinoleic acid, diphenyl disulfide, hexane | 39.75 g (0.106 mol), 586 mg (2 mol %), 1000 mL | Ricinelaidic acid | 18.5 g (crude), 15.6 g (recrystallized) | hexane | N/A | 3 hours | 58% (crude), 49% (recrystallized) |
| Ricinelaidic acid, 2,2'-dipyridyl disulfide, benzene, triphenylphosphine, acetonitrile | 360 mg (1.2 mmol), 308 mg (1.4 mmol), 1 mL, 367 mg (1.4 mmol), 55 mL | Ricinelaidic acid S-(2-pyridyl)carbothioate | N/A | acetonitrile | N/A | 30 minutes | N/A |
| Ricinelaidic acid S-(2-pyridyl)carbothioate, acetonitrile, 1 M silver perchlorate in toluene, dry acetonitrile, 0.5 M potassium cyanide solution, benzene | N/A | Ricinelaidic acid lactone | 283-296 mg | acetonitrile | Boiling | 1 hour | 84-88% |"
volume63article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Meldrum's acid, pyridine, phenylacetyl chloride | 23.75 g (0.165 mol), 32.5 mL (0.40 mol), 25.0 g (0.16 mol) | Acyl Meldrum's acid | N/A | dichloromethane | 0°C, room temperature | 1 hour at 0°C, 1 hour at room temperature | N/A |
| Acyl Meldrum's acid | N/A | Methyl phenylacetylacetate | 25.2 g (82%) | anhydrous methanol | reflux | 2.5 hours | 82% |"
volume63article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-octyn-3-ol, dioxane, cuprous bromide, paraformaldehyde, diisopropylamine | 12.6 g (0.1 mol), 154 mL, 7.24 g (0.0504 mol), 7.4 g, 18.54 g (0.183 mol) | 4-hydroxynona-1,2-diene | 8.65 g | dioxane | reflux | 2 hours | N/A |"
volume63article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium carbonate, pyrrolidine, methyl chlorocarbonate | 200 g (1.89 mol), 71 g (1 mol), 103 g (1.1 mol) | N-Carbomethoxypyrrolidine | 119-121 g | methylene chloride | Room temperature | Overnight | 92-94% |
| N-Carbomethoxypyrrolidine, tetraethylammonium p-toluenesulfonate | 12.7 g (0.098 mol), 0.83 g (0.0027 mol) | 2-Methoxy-N-carbomethoxypyrrolidine | 12.3-13.0 g | methanol | 10-15°C | 6 hours | 78-83% |"
volume63article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyl-3-nitrophenol, benzyl chloride, anhydrous potassium carbonate, dimethylformamide | 124.7 g (0.81 mol), 113.2 g (0.90 mol), 112.2 g (0.81 mol), 800 mL | 6-benzyloxy-2-nitrotoluene | 177.6 g (90%) | dimethylformamide | 90°C | 3 hours | 90% |
| 6-benzyloxy-2-nitrotoluene, N,N-dimethylformamide dimethyl acetal, pyrrolidine | 175.4 g (0.72 mol), 102.5 g (0.84 mol), 59.8 g (0.84 mol) | (E)-6-benzyloxy-2-nitro-β-pyrrolidinostyrene | 222.1 g (95%) | dimethylformamide | reflux | 3 hours | 95% |
| (E)-6-benzyloxy-2-nitro-β-pyrrolidinostyrene | 162.2 g (0.50 mol) | 4-benzyloxyindole | 107.3 g (96%) | THF, methanol | 30°C | N/A | 96% |"
volume64article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dimethyl sulfide complex of cuprous bromide, diethyl ether, dimethyl sulfide, ethylmagnesium bromide, 1-octyne, N,N'-dimethylpropyleneurea, allyl bromide | 25.2 g (0.123 mol), 150 mL, 120 mL, 45.0 mL (0.123 mol), 16.0 mL (0.109 mol), 27.7 mL (0.223 mol), 11.4 mL (0.131 mol) | (E)-5-ethyl-1,4-undecadiene | 13.9 g | diethyl ether, dimethyl sulfide | -45°C, -78°C, -30°C, 0°C, 25°C | 2 hours, 12 hours, 1.5 hours | 71% |"
volume64article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethylmagnesium bromide, propyne, 2-chlorocyclohexanone, lithium aluminum hydride | 1.1 mol (380 mL, 2.9 M), 100 g (2.5 mol), 1 mol (132.6 g), 1 mol (1000 mL, 1 M) | 2-E-propenylcyclohexanol | 118.8 g | tetrahydrofuran | -70°C, ambient temperature | 2.5 hours, 1.5 hours, 3-5 hours | 85% |"
volume64article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Hydroxylamine hydrochloride, 4-acetylpyridine, sodium hydroxide | 25.0 g, 36.3 g, N/A | 4-Acetylpyridine oxime | 33-36 g | water | 0-5°C | 2 hours | 81-88% |
| 4-Acetylpyridine oxime, p-toluenesulfonyl chloride | 27.1 g, 47.9 g | 4-Acetylpyridine oxime tosylate | 55.1 g | anhydrous pyridine | 25°C | 24 hours | 95% |
| (E)-4-acetylpyridine tosylate, potassium metal | 55.1 g, 7.60 g | 2,2-Diethoxy-2-(4-pyridyl)ethylamine | 29.7 g | absolute ethanol | 0-5°C, room temperature | 1 hour | 74.5% |"
volume64article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium hydroxide, methanol, dimethyl 1,3-acetonedicarboxylate, glyoxal | 64 g (1.60 mol), 1.15 L, 273 g (1.57 mol), 128.5 g (0.886 mol) | Tetramethyl 3,7-dihydroxybicyclo[3.3.0]octa-2,6-diene-2,4,6,8-tetracarboxylate | 197-215 g | chloroform, water | reflux, 65°C | 40-60 min, overnight | 58-63% |
| disodium salt, hydrochloric acid | 0.46-0.50 mol, 920-1000 mL | cis-Bicyclo[3.3.0]octane-3,7-dione | 158-171 g | chloroform | N/A | N/A | 54-59% |
| tetraester, glacial acetic acid, hydrochloric acid | 135 g (0.364 mol), 66 mL, 600 mL | cis-Bicyclo[3.3.0]octane-3,7-dione | 44-45.5 g | chloroform | reflux | 2.5 hours | 88-90% |"
volume64article4_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium bicarbonate, dimethyl 1,3-acetonedicarboxylate, biacetyl | 5.6 g, 70 g (0.40 mol), 17.2 g (0.20 mol) | Tetramethyl 3,7-dihydroxy-1,5-dimethylbicyclo[3.3.0]octa-2,6-diene-2,4,6,8-tetracarboxylate | 60-62 g | water | N/A | 24 hours | 73-75% |
| hydrochloric acid, glacial acetic acid, tetraester | 200 mL, 40 mL, 24 g (0.060 mol) | cis-1,5-Dimethylbicyclo[3.3.0]octane-3,7-dione | 7.5-7.7 g | 1 M hydrochloric acid | reflux | 3-6 hours | 75-77% |"
volume64article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| trimethylsilyl cyanide, anhydrous zinc iodide, cyclohexene oxide | 20.2 g (204 mmol), 60 mg (0.19 mmol), 10.0 g (102 mmol) | [(trans-2-Isocyanocyclohexyl)oxy]trimethylsilane | 15.74 g (78%) | methylene chloride | reflux | 4 hours | N/A |
| [(trans-2-Isocyanocyclohexyl)oxy]trimethylsilane, potassium fluoride | 13.72 g (70 mmol), 12.12 g (210 mmol) | trans-2-Isocyanocyclohexanol | 8.46 g (68 mmol) | methanol | room temperature | 5 hours | 97% |"
volume64article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diisopropylamine, butyllithium, β-Ionone, diethyl chlorophosphate | 10.6 g (14.7 mL, 105 mmol), 2.22 M (47.3 mL, 105 mmol), 19.2 g (20.3 mL, 100 mmol), 18.1 g (15.2 mL, 105 mmol) | (E)-buten-3-ynyl-2,6,6-trimethyl-1-cyclohexene | 12.5-14.8 g | tetrahydrofuran (THF) | -78°C to room temperature | 1 hour (stirring), 2-3 hours (warming) | 72-85% |"
volume64article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cyclopropylcarbinol, hydrochloric acid, sodium hydroxide, sodium bicarbonate | 57.7 g (0.80 mol), 57.5 mL, 24 g, 6.7 g | Cyclobutanol | 32.8 g | water | reflux | 3 hours | 57% |
| cyclobutanol, pyridine, p-toluenesulfonyl chloride | 32.3 g, 200 mL, 89.8 g | Cyclobutyl tosylate | 93.3 g | pyridine | room temperature | 16 hours | 92% |
| potassium tert-butoxide, cyclobutyl tosylate, dimethyl sulfoxide | 33.6 g, 25.6 g, 120 mL | Cyclobutene | 4.3-5.1 g | dimethyl sulfoxide | 70°C | 2 hours | 70-84% |"
volume64article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,2:5,6-di-O-isopropylidene-α-D-glucofuranose, sodium hydride dispersion, carbon disulfide, iodomethane, glacial acetic acid | 26.0 g (0.10 mol), 7.2 g (0.150 mol), 22.8 g (0.30 mol), 25.3 g (0.177 mol), 5.0 mL | 1,2:5,6-Di-O-isopropylidene-3-O-(S-methyldithiocarbonate)-α-D-glucofuranose | 32.2-33.0 g | tetrahydrofuran | N/A | 20 min, 30 min, 15 min | 92-94% |
| 1,2:5,6-di-O-isopropylidene-3-O-(S-methyldithiocarbonate)-α-D-glucofuranose, tributyltin hydride | 19.25 g (0.055 mol), 24.7 g (0.085 mol) | 3-Deoxy-1,2:5,6-di-O-isopropylidene-α-D-ribo-hexofuranose | 10.0 g | toluene | reflux | 4-7 hours | 75% |"
volume64article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| di-tert-butyl malonate, paraformaldehyde, potassium acetate, cupric acetate monohydrate | 30.0 g (0.14 mol), 8.4 g (0.28 mol), 1.4 g (0.014 mol), 1.4 g (0.007 mol) | DI-tert-BUTYL METHYLENEMALONATE | 15.3 g | glacial acetic acid | 90-100°C | 2 hours | 48% |"
volume64article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diisopropylamine, butyllithium, 3-ethoxy-2-cyclohexen-1-one, methyl iodide | 51.6 g (71.5 mL, 0.51 mol), 288 mL (0.49 mol), 53.9 g (0.385 mol), 114 g (50 mL, 0.80 mol) | 3-ethoxy-6-methyl-2-cyclohexen-1-one | 54-55 g | tetrahydrofuran, hexane | 0°C, -78°C, room temperature | 30 min, 1 hour, overnight | 91-93% |"
volume64article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-ethoxy-6-methyl-2-cyclohexen-1-one, hexamethylphosphoric triamide, trichloroethylene | 57.8 g (0.38 mol), 68 g (66 mL, 0.38 mol), 52.6 g (36 mL, 0.40 mol) | 4-[(E)-1,2-Dichlorovinyl]-4-methyl-2-cyclohexen-1-one | 31-34 g | tetrahydrofuran | -78°C to room temperature | 6 hours | 40-44% |
| 4-[(E)-1,2-Dichlorovinyl]-4-methyl-2-cyclohexen-1-one, ethylene glycol, p-toluenesulfonic acid | 12.0 g (0.059 mol), 12.2 g (11 mL, 0.20 mol), 40 mg | 8-Ethynyl-8-methyl-1,4-dioxaspiro[4.5]dec-6-ene | 5.5-6.3 g | benzene | reflux | 24 hours | 52-60% |"
volume64article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| diethyl phosphite, paraformaldehyde, triethylamine | 69 g (64.4 mL, 0.5 mol), 15 g (0.5 mol), 5.1 g (0.05 mol) | Diethyl hydroxymethylphosphonate | 41.4-54.9 g | N/A | 120-130°C | 4 hours | 49-65% |
| diethyl hydroxymethylphosphonate, dihydropyran, phosphorus oxychloride | 33.63 g (0.2 mol), 21 g (0.25 mol), 20 drops | Diethyl [(2-tetrahydropyranyloxy)methyl]phosphonate | 42.4-46.9 g | diethyl ether | Room temperature | 3 hours | 84-93% |"
volume64article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cyanuric chloride, N,N-dimethylformamide, 1,4-dioxane | 73.8 g (0.4 mol), 175.4 g (2.4 mol), 100 mL | [3-(Dimethylamino)-2-azaprop-2-en-1-ylidene]dimethylammonium chloride | 186-187 g | N,N-dimethylformamide | 85°C | 2-3 hours | 95% |
| methanol, sodium, p-toluidine | 100 mL, 1.4 g (0.06 mol), 6.4 g (0.06 mol) | N,N-Dimethyl-N'-p-tolylformamidine | 9.1-9.2 g | chloroform | reflux | overnight | 94-95% |"
volume64article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,3-dimethylimidazolium iodide, anhydrous potassium carbonate, sulfur | 44.8 g (0.20 mol), 35.0 g (0.25 mol), 6.5 g (0.20 mol) | 1,3-dimethylimidazole-2-thione | 15-16 g | methanol | Room temperature | 40 hours | 58-62% |"
volume64article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| hydroxylamine base, diphenylphosphinyl chloride | 16.5 g (0.5 mol), 52.06 g (0.22 mol) | O-Diphenylphosphinylhydroxylamine | 36 g (70%) | anhydrous methylene chloride | -30°C | 2 hours | 70% |
| anhydrous ethanol | 240 mL | O-Diphenylphosphinylhydroxylamine | 7.8 g | anhydrous ethanol | reflux | 2-3 minutes | 44% |
| anhydrous N-methylpyrrolidone, anhydrous theophylline sodium salt | 600 mL, 20.2 g (0.1 mol) | 7-Benzylideneaminotheophylline | 19.6 g (69%) | anhydrous N-methylpyrrolidone | 20°C | 6 hours | 69% |
| 7-benzylideneaminotheophylline, 1 N hydrochloric acid | 19.6 g (0.069 mol), 100 mL (0.1 mol) | 7-Aminotheophylline | 11.3 g (84%) | water | N/A | N/A | 84% |"
volume64article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| monoethyl fumarate, borane-tetrahydrofuran complex | 100 g, 700 mL (0.70 mol) | Ethyl 4-hydroxycrotonate | 61 g | tetrahydrofuran | -5°C to room temperature | 8-10 hours | 67% |"
volume64article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| propyne, butyllithium, ethyl chloroformate | 85 mL (60.0 g, 1.50 mol), 667 mL, 134 mL (152 g, 1.4 mol) | Ethyl tetrolate | 107-108 g | anhydrous ether | -78°C to room temperature | overnight | 95-97% |
| Ethyl tetrolate, 5% palladium on barium sulfate, quinoline | 23.2 mL (22.4 g, 0.2 mol), 0.4 g, 0.4 g | Ethyl isocrotonate | 21.1-22.4 g | anhydrous ether | N/A | 10-15 hours | 93-98% |"
volume64article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Magnesium, (2-chloroethyl)benzene, N-formylpiperidine | 2.88 g (0.12 mol), 14.06 g (0.1 mol), 13.56 g (0.12 mol) | 3-phenylpropionaldehyde | 8.8-10.2 g | tetrahydrofuran | reflux | 8 hours | 66-76% |"
volume64article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4,6,6-Trimethyl-2-trimethylsiloxycyclohexa-1,3-diene, diisopropylamine, butyllithium, isophorone, chlorotrimethylsilane | N/A | 4,6,6-Trimethyl-2-trimethylsiloxycyclohexa-1,3-diene | 13.5-13.9 g | dimethoxyethane | -15°C | 2 hours | 88-91% |
| 4,6,6-Trimethyl-2-trimethylsiloxycyclohexa-1,3-diene, m-chloroperbenzoic acid, triethylammonium fluoride | 10.0 g (47.5 mmol), 10.6 g (52.3 mmol), 11.5 g (95.0 mmol) | 6-Hydroxy-3,5,5-trimethyl-2-cyclohexen-1-one | 4.8-5.4 g | hexane, methylene chloride | -15°C, 30°C | 2 hours | 66-73% |"
volume64article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| molybdenum oxide, hydrogen peroxide, hexamethylphosphoric triamide | 30 g (0.2 mol), 150 mL, 37.3 g (0.21 mol) | MoO5·H2O·HMPA | 46-50 g | water | 35-40°C | 3.5 hours | 59-64% |
| MoO5·HMPA | 36.0 g (0.101 mol) | MoO5·Py·HMPA | 36-38 g | tetrahydrofuran | 20°C | N/A | 51-53% |
| LDA, MoOPH, camphor | 47.1 mL (35.3 mmol), 20.9 g (48.1 mmol), 4.88 g (32.1 mmol) | 1,7,7-trimethyl-3-hydroxybicyclo[2.2.1]-heptan-2-one | 4.14 g | THF | -23°C | 20 minutes | 77% |"
volume64article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acetophenone, potassium hydroxide, o-iodosylbenzoic acid | 6.0 g (0.05 mol), 8.4 g (0.15 mol), 14.52 g (0.055 mol) | α-Hydroxy dimethylacetal | 6.0 g (65%) | methanol | 5-10°C | overnight | N/A |
| α-Hydroxy dimethylacetal, sulfuric acid | 6.0 g (0.33 mol) | α-Hydroxyacetophenone | 3.7 g (83%) | dichloromethane | 10°C | 30 minutes | N/A |"
volume64article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dimethyl malonate, potassium hydroxide | 264.2 g (2.0 mol), 112.2 g (2.0 mol) | potassium monomethyl malonate | 220 g | methanol | room temperature | overnight | 71% |
| phosphorus oxychloride, dimethylformamide, potassium monomethyl malonate | 612 g (4 mol), 1460 g, 206 g (1.32 mol) | methyl diformylacetate | 86-94 g | diethyl ether | 90°C | 4 hours | 50-55% |"
volume64article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Cyclohexene, ozone, methanol, p-toluenesulfonic acid, anhydrous sodium bicarbonate, dimethyl sulfide | 6.161 g (0.075 mol), N/A, 50 mL, 1.215 g (10% w/w), 2.147 g, 12 mL | Methyl 6-oxohexanoate | 7.0-7.8 g | dichloromethane | -78°C, room temperature | 90 min | 65-72% |
| Cyclohexene, ozone, methanol, p-toluenesulfonic acid, anhydrous sodium bicarbonate, benzene, triethylamine, acetic anhydride | 6.161 g (0.075 mol), N/A, 50 mL, 1.215 g (10% w/w), 2.0 g, 80 mL, 16 mL, 21.24 mL | 6,6-Dimethoxyhexanal | 8.2-8.4 g | dichloromethane | -78°C, room temperature | 12 hours | 68-70% |
| Cyclohexene, ozone, methanol, p-toluenesulfonic acid, anhydrous sodium bicarbonate, benzene, triethylamine, acetic anhydride | 6.161 g (0.075 mol), N/A, 50 mL, 1.215 g (10% w/w), 2.0 g, 80 mL, 16 mL, 21.24 mL | Methyl (6,6-dimethoxy)hexanoate | 11.2-11.8 g | dichloromethane | -78°C, room temperature | 4 hours | 78-83% |"
volume64article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, ethanol, benzenethiol, 1,2-dibromoethane | 23 g (1 g-atom), 400 mL, 110 g (1 mol), 272 g (1.45 mol) | Phenyl vinyl sulfide | 70-87 g | ethanol | 25-30°C | 8 hours | 50-65% |
| Phenyl vinyl sulfide, glacial acetic acid, hydrogen peroxide | 19.7 g (0.145 mol), 70 mL, 56 mL (0.5 mol) | Phenyl vinyl sulfone | 18-19 g | glacial acetic acid | 70°C | 20 minutes | 74-78% |
| Phenyl vinyl sulfide, m-chloroperbenzoic acid, dichloromethane | 20 g (0.147 mol), 250 mL, 25.4 g (1.0 equiv) | Phenyl vinyl sulfoxide | 15-16 g | dichloromethane | -78°C to room temperature | 1 hour | 68-70% |"
volume64article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p,α,α-tribromoacetophenone, dimethyl sulfoxide, geraniol, triethylamine | 89 g (0.25 mole), 37.5 g (0.48 mole), 30.8 g (0.2 mole), 140 mL | Geranial | 27.3-28.5 g | dichloromethane | -50 to -60°C | 5 min, 15 min, 5 min | 90-94% |
| methyltriphenylphosphonium iodide, tetrahydrofuran, phenyllithium, geranial | 50 g (0.12 mol), 320 mL, 0.2-0.6 mL, 17.2 g (0.11 mol) | (E)-4,8-Dimethyl-1,3,7-nonatriene | 13.1-13.5 g | tetrahydrofuran | 0-5°C, room temperature | 2 hours | 77-80% |
| diborane, 2-methyl-2-butene, (E)-4,8-Dimethyl-1,3,7-nonatriene, disiamylborane, sodium hydroxide, hydrogen peroxide | 102 mL (94.8 mmol), 22.1 mL (0.21 mol), 13.0 g (86.7 mmol), N/A, 33 mL, 33 mL | Homogeraniol | 12.6-13.2 g | tetrahydrofuran | 0-2°C, room temperature | 1 hour, overnight, 3 hours | 88-91% |"
volume64article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cinnamyl alcohol, triethyl orthoacetate, hexanoic acid | 33.7 g (0.25 mol), 46.1 mL (0.25 mol), 0.19 mL (1.5 mmol) | 3-phenyl-4-pentenoic acid | 38-39 g | ethanol | 100-166°C | 6 hours | 86-88% |
| 3-phenyl-4-pentenoic acid, acetonitrile, iodine | 10 g (0.057 mol), 200 mL, 44.5 g (0.18 mol) | trans (4RS,5SR) isomer of 4,5-dihydro-5-iodomethyl-4-phenyl-2(3H)-furanone | 14.5-15.6 g | ether, saturated aq NaHCO3 | 0°C | 24 hours | 85-91% |
| 3-phenyl-4-pentenoic acid, NaHCO3, water, chloroform, iodine | 10 g (0.057 mol), 9.1 g (0.11 mol), 200 mL, 28.4 g (0.112 mol) | cis (4RS,5RS) isomer of 4,5-dihydro-5-iodomethyl-4-phenyl-2(3H)-furanone | 15.5-16.3 g | chloroform | 0°C | 6 hours | 91-95% |"
volume64article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| magnesium turnings, bromoethane, propargyl alcohol, chlorotrimethylsilane | 48.7 g (2.0 mol), 149.5 mL (218.3 g, 2.0 mol), 41.6 mL (40.5 g, 0.72 mol), 254 mL (217 g, 2.0 mol) | 3-Trimethylsilyl-2-propyn-1-ol | 82-86 g | tetrahydrofuran | 50°C, 10°C, 25°C, reflux | 1 hr, overnight, 2 hr, 5 min | 91-94% |
| sodium bis(2-methoxyethoxy)aluminum hydride, 3-trimethylsilyl-2-propyn-1-ol | 147 mL, 40 g (0.31 mol) | (E)-3-Trimethylsilyl-2-propen-1-ol | 27.7-29.0 g | ether | 5°C | 1 hr | 68-71% |"
volume64article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-acetylpyridine, potassium tert-butoxide, carbon disulfide, methyl iodide | 50.0 g (0.41 mol), 96.5 g (0.86 mol), 32.7 g (0.43 mol), 122.1 g (0.86 mol) | 3,3-Bis(methylthio)-1-(2-pyridinyl)-2-propen-1-one | 56 g | tetrahydrofuran | room temperature | 12 hours | 61% |
| 2-acetylpyridine, potassium tert-butoxide, 3,3-bis(methylthio)-1-(2-pyridinyl)-2-propen-1-one | 12.1 g (0.10 mol), 22.4 g (0.20 mol), 22.5 g (0.1 mol) | 4'-(Methylthio)-2,2' : 6',2''-terpyridine | 20.6-21.4 g | tetrahydrofuran | room temperature | 12 hours | 74-77% |
| 4'-(Methylthio)-2,2' : 6',2''-terpyridine, ethanol, nickel chloride hexahydrate, sodium borohydride, sodium hydroxide | 5.0 g (0.018 mol), 300 mL, 42.8 g (0.180 mol), 20.4 g (0.54 mol), 128 mL | 2,2' : 6',2''-Terpyridine | 2.48-2.53 g | ethanol | reflux | 12 hours | 59-60% |"
