Index,Summary
0,
volume16article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
| dimethylaniline, ammonium thiocyanate, bromine | 60.5 g (0.5 mole), 80 g (1.05 moles), 80 g (25.7 cc, 0.5 mole) | p-thiocyanodimethylaniline | 56-60 g | glacial acetic acid | 10-20°C | 20-30 minutes | 63-67% |"
volume19article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2,6-diiodo-4-nitroaniline, sodium nitrite, phosphoric acid, potassium iodide | 50 g (0.13 mole), 12 g (0.17 mole), 200 cc, 30 g (0.18 mole) | 1,2,3-triiodo-5-nitrobenzene | 40-42 g | concentrated sulfuric acid, water, benzene | 5°C, below 10°C, boiling | 1-2 hours, N/A, N/A | 65-70% |"
volume19article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| triphenylchloromethane, sodium amalgam | 63 g (0.226 mole), 1150 g (0.5 gram atom of sodium) | triphenylmethylsodium | Almost quantitative | anhydrous ether | N/A | 3 hours | Almost quantitative |"
volume20article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acenaphthene, succinic anhydride, aluminum chloride | 100 g (0.65 mole), 72 g (0.72 mole), 195 g (1.46 moles) | β-(3-acenaphthoyl) propionic acid | 133 g | nitrobenzene | 0°C | 4 hours + 12 hours | 81% |"
volume20article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acetone, acetic anhydride, boron trifluoride | 116 g (2 moles), 510 g (5 moles), 500 g | Acetylacetone | 160-170 g | water, ether | Ice-salt bath | 5 hours | 80-85% |"
volume20article2_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium, xylene, anhydrous ether, anhydrous ethanol, ethyl acetate, acetone | 69 g (3 gram atoms), 400 ml, N/A, 138 g (175 ml, 3 moles), 1.2 l, 174 g (220 ml, 3 moles) | Acetylacetone | 115-136 g | xylene, ether | reflux, room temperature | 6 hours, 12 hours | 38-45% |"
volume20article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N-methylformanilide, phosphorus oxychloride, o-dichlorobenzene, anthracene | 35 g (32 ml, 0.26 mole), 35 g (21 ml, 0.23 mole), 20 ml, 22.5 g (0.13 mole) | 9-Anthraldehyde | 20-22 g | o-dichlorobenzene | 90-95°C | 1 hour | 77-84% |"
volume20article3_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N-methylformanilide, phosphorus oxychloride, β-naphthyl ethyl ether | 45 g (0.33 mole), 51 g (0.33 mole), 43 g (0.25 mole) | 2-Ethoxy-1-naphthaldehyde | 37-42 g | ethanol | Steam bath | 6 hours | 74-84% |"
volume20article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| pentaacetyl glucononitrile, sodium, sulfuric acid, acetic acid | 100 g (0.26 mole), 16 g (0.7 gram atom), 33 g (18 ml, 0.32 mole), 5 ml | D-arabinose | 23.5-26.3 g | chloroform, methanol, water, ethanol | -12°C, N/A, N/A, N/A | 10 minutes, N/A, N/A, 4-5 hours | 61-68% |"
volume20article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-phenylenediamine, glacial acetic acid, sodium nitrite | 108 g (1 mole), 120 g (115 ml, 2 moles), 75 g (1.09 moles) | 1,2,3-benzotriazole | 90-97 g | water | 5°C, 70-80°C | 1 hour | 75-81% |"
volume20article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| β-naphthol, bromine, glacial acetic acid, mossy tin | 144 g (1 mole), 320 g (2 moles), 400 ml, 150 g (1.27 gram atoms) | 6-bromo-2-naphthol | 214-223 g | acetic acid, water | Boiling, 100°C, 50°C | 3 hours | 96-100% |"
volume20article7_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cystine, hydrochloric acid, bromine | 24 g (0.1 mole), 150 ml water, 50 ml | cysteic acid monohydrate | 30.5-33.5 g | water | 60°C | 40 minutes | 81-90% |"
volume20article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| decamethylene glycol, hydrogen bromide | 696 g (4 moles), N/A | decamethylene bromide | 1080 g | N/A | 135°C | 6 hours | 90% |"
volume20article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethyl acetoacetate, sodium bicarbonate | 100 g (0.78 mole), 0.05 g | Dehydroacetic acid | 34 g | Toluene | 200-210°C | 7-8 hours | 53% |"
volume20article10_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| fumaryl chloride, benzene, anhydrous aluminum chloride | 153 g (1 mole), 1800 ml, 350 g (2.6 moles) | trans-Dibenzoylethylene | 186-197 g | benzene | Reflux | 10 minutes | 78-83% |"
volume20article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethyl benzoate, acetophenone, sodium ethoxide | 600 g (4 moles), 60 g (0.5 mole), 44 g (0.65 mole) | Dibenzoylmethane | 70-80 g | None | 150-160°C | 15-30 minutes | 62-71% |"
volume20article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethanol, sodium hydroxide, methylamine, ethyl acrylate | 325 g (420 ml), 200 g, 263 g, 900-925 g | Di-β-carbethoxyethylmethylamine | 519-550 g | Ethanol | Ice bath, 40°C | 6 days | 83-86% |"
volume20article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chloral hydrate, potassium cyanide, concentrated ammonium hydroxide | 134 g (0.81 mole), 12 g, 220 ml | α,α-Dichloroacetamide | 66-76 g | ether | Reflux | 20 minutes | 65-78% |"
volume20article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium amide, acetone | 156 g (4 moles), 232 g (4 moles) | Dimethylethynylcarbinol | 135-155 g | ether | -10°C | 10 hours | 40-46% |"
volume20article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acetone cyanohydrin, ammonium carbonate | 85 g (1 mole), 150 g (1.31 moles) | 5,5-Dimethylhydantoin | 65-72 g | water | 50-90°C | 3 hours | 51-56% |"
volume20article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| o-chloronitrobenzene, copper bronze | 200 g (1.27 moles), 200 g | 2,2'-dinitrobiphenyl | 80-95 g | sand | 215-225°C | 1.5 hours | 52-61% |"
volume20article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzil monohydrazone, yellow mercuric oxide, anhydrous calcium sulfate | 56 g (0.25 mole), 81 g (0.38 mole), 35 g | diphenylketene | 28 g | benzene | 25-35°C | 4 hours | 58% |"
volume20article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dodecanol, pyridine, p-toluenesulfonyl chloride | 93 g (0.5 mole), 158 g (2 moles), 105 g (0.55 mole) | n-Dodecyl (lauryl) p-toluenesulfonate | 152-156 g | methanol | 10°C | 3 hours | 88-90% |"
volume20article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Maleic anhydride, phthaloyl chloride, anhydrous zinc chloride | 98 g (1 mole), 230 g, 2 g | Fumaryl chloride | 125-143 g | N/A | 130-135°C | 2 hours | 82-95% |"
volume20article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| amalgamated mossy zinc, water, concentrated hydrochloric acid, o-heptanoyl phenol, ethanol | 200 g, 200 ml, 200 ml, 60 g, 100 ml | o-n-heptylphenol | 45-47 g | toluene | reflux | N/A | 81-86% |"
volume20article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-nitrophenol, hydrochloric acid, sulfuric acid, methylal | 50 g (0.36 mole), 650 ml, 5 ml, 76 g (1 mole) | 2-hydroxy-5-nitrobenzyl chloride | 46 g | benzene | 70 ± 2°C | 4-5 hours | 69% |"
volume20article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| mandelic acid, acetone, sulfuric acid, sodium carbonate | 146 g (0.96 mole), 440 ml (6.2 moles), 98 g, 200 g | mandelamide | 90 g | acetone, liquid ammonia | -10°C | overnight | 62% |"
volume20article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Methyl acrylate, hydroquinone, hydrogen bromide | 650 g (60% solution), 4 g, 245 g (3.03 moles) | Methyl β-bromopropionate | 410-428 g | methanol, ether | Room temperature | 20 hours | 80-84% |"
volume20article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Methylaniline, formic acid, toluene | 321 g (3 moles), 300 g, 1.8 l | N-Methylformanilide | 380-393 g | toluene | 87-88°C, 108-110°C | 5-6 hours | 93-97% |"
volume20article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Bayberry wax, methanol, sulfuric acid | 500 g, 600 g, 31 g | Methyl myristate, methyl palmitate | 170-190 g each | water | Reflux | 48 hours | N/A |"
volume20article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 15% sodium hydroxide solution, 30% hydrogen peroxide, phthalic anhydride, 20% sulfuric acid | 275 g (250 ml), 115 g (105 ml), 75 g, 250 ml | Monoperphthalic acid | 60-65 g | ether | -10°C | N/A | 65-70% |"
volume20article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-amino-5-nitrotoluene, sodium nitrite | 55 g (0.36 mole), 25 g (0.36 mole) | 5-nitroindazole | 42-47 g | glacial acetic acid | Room temperature | 3 days | 72-80% |"
volume20article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, hydroxylamine hydrochloride, glucose monohydrate, sodium acetate, acetic anhydride | 20 g (0.87 gram atom), 61 g, 100 g, 100 g, 677 ml | Pentaacetyl d-glucononitrile | 95-96 g | methanol, acetic anhydride | 65°C | 2 hours, 1 hour | 50% |"
volume20article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cinnamic acid, thionyl chloride, phenol | 148 g (1 mole), 119 g (1 mole), 94 g (1 mole) | Phenyl cinnamate | 141-168 g | N/A | Steam bath, reflux | 45-60 minutes, 1 hour | 63-75% |"
volume20article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-picoline, potassium permanganate, hydrochloric acid | 50 g (0.54 mole), 90 g (0.57 mole), 65-70 ml | Picolinic acid hydrochloride | 43-44 g | water, ethanol | Reflux, 10°C | 1 hour, 2-2.5 hours | 50-51% |"
volume20article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Methyl acrylate, methanol, mercuric acetate, potassium bromide, bromine | 450 g (3.1 moles), 180 g, 960 g (3 moles), 360 g (3 moles), 450 g (2.81 moles) | Methyl α-bromo-β-methoxypropionate | 480-510 g | chloroform | 50°C | 20-30 minutes | 81-86% |"
volume20article31_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-Bromo-β-methoxypropionic acid, sodium hydroxide, sulfuric acid | 800 g, 1 l, N/A | dl-Serine | N/A | water, ether | N/A | 2 hours, 1 hour | N/A |"
volume20article31_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude bromomethoxypropionic acid, concentrated ammonium hydroxide, hydrobromic acid | 350-375 g, 3.5 l, 1.5 l | dl-Serine | 30-40% of theoretical amount | water, ethanol | 90-100°C, reflux | 10-15 hours, 2.5 hours | 30-40% |"
volume20article32_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ammonia gas, sodium | N/A | Sodium amide | 267-282 g | N/A | 320-360°C | 3.5-4 hours | 90-95% |"
volume20article33_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| p-xylene, bromine | 100 g (0.94 mole), 700 g (224 ml, 4.38 moles) | α,α,α',α'-Tetrabromo-p-xylene | 205-220 g | chloroform | 140-160°C | 6-10 hours | 51-55% |"
volume20article33_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tetrabromo-p-xylene, concentrated sulfuric acid | 84.3 g (0.2 mole), 200 ml | Terephthalaldehyde | 21.7-22.5 g | N/A | 70-110°C | 2.5 hours | 81-84% |"
volume20article34_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| γ-phenylbutyric acid, polyphosphoric acid | 22.0 g (0.134 mole), 80 g | α-tetralone | 14.8-16.9 g | water, ether | 90°C | 3 minutes, 4 minutes | 75-86% |"
volume20article35_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Anhydrous glucose, methyl sulfate, carbon tetrachloride, sodium hydroxide, hydrochloric acid | 25 g (0.14 mole), 90 ml (120 g, 9.5 moles), 125 ml, 400 ml (580 g), 400 ml, 160 ml (208 g, 1.65 moles) | 2,3,4,6-Tetramethyl-d-glucose | 15-18 g | water, chloroform, 2 N hydrochloric acid, petroleum ether | 55°C, 70-75°C | 30 minutes | 46-55% |"
volume20article36_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| mercuric acetate, crotonic acid, potassium bromide, bromine, potassium bromide, sodium bisulfite, hydrobromic acid | 640 g (2 moles), 172 g (2 moles), 360 g (3 moles), 320 g (2 moles), 360 g (3 moles), N/A, 400 ml, N/A | α-Bromo-β-methoxy-n-butyric acid | 350-370 g | methanol, water, ether | Room temperature, ice bath | 48 hours, 20-40 minutes, 10-15 minutes | 88-93% |"
volume20article36_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude bromomethoxybutyric acid, concentrated ammonium hydroxide, acetic anhydride | 175 g, 2 l, 350 g (330 ml) | dl-Threonine | 18-20 g | water, formic acid, absolute ethanol | 90-100°C, reflux | 6 hours, 2 hours | 85-90% |"
volume20article37_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| isovaleric acid monohydrate, bromine, phosphorus trichloride | 878 g (934 ml, 8.6 moles), 1.5 kg (480 ml), 15 ml | α-Bromoisovaleric acid | 1364-1380 g | benzene | 70-80°C, 100-105°C | 10-20 hours, 1.5-2 hours | 87.5-88.6% |
"
volume20article37_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-bromoisovaleric acid, technical ammonium hydroxide | 330 g (1.82 moles), 2 L | dl-Valine | 300-311 g | water, glacial acetic acid, ethanol | Room temperature, steam cone | 1 week, overnight | 47-48% |"
