Index,Summary
volume5article20_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Crystalline oxalic acid | 252 g (2 moles) | Ethyl oxalate | 234-264 g | Absolute alcohol | 120-125°C | 5 hours | 80-90% |"
volume5article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| gluten flour, concentrated hydrochloric acid, decolorizing carbon | 100 g, 300 cc, 20 g | Glutamic Acid Hydrochloride | 25-26 g, 16-18 g, 23 g | water | reflux, -8°C | 6 hours, overnight | N/A |
| glutamic acid hydrochloride, aniline | 36.7 g, 18.6 g | Glutamic Acid | 27-28 g | hot water, ethyl alcohol | N/A | N/A | 92-95% |"
volume5article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| trimethylene cyanide, hydrochloric acid | 100 g (1.06 moles), 500 g (424 cc, 4.8 moles) | glutaric acid | 116-119 g | ether, benzene | reflux, boiling | 4 hours | 83-85% |"
volume5article22_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethyl malonate, formalin, diethylamine | 1600 g (10 moles), 400 g (5.3 moles), 25 g (35 cc) | Ethyl Propane-1,1,3,3-tetracarboxylate | 1000 g | N/A | Room temperature, reflux | 15 hours, 6 hours | 61% |
| Ethyl Propane-1,1,3,3-tetracarboxylate, concentrated hydrochloric acid, water | 125 g (0.37 mole), 125 cc, 125 cc | Glutaric Acid | 38-40 g | N/A | Reflux | 6-8 hours | 76-80% |"
volume5article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| chloral hydrate, sodium sulfate, aniline, hydrochloric acid, hydroxylamine hydrochloride | 90 g (0.54 mole), 1300 g, 46.5 g (0.5 mole), 51.2 g (43 cc), 110 g (1.58 moles) | Isonitrosoacetanilide | 65-75 g | water | Boiling | 1-2 minutes | 80-91% |
| isonitrosoacetanilide, concentrated sulfuric acid | 75 g (0.46 mole), 600 g (326 cc) | Isatin | 47-52 g | water | 60-70°C | 10 minutes | 71-78% |
| crude isatin, sodium hydroxide, hydrochloric acid | 200 g, 88 g, N/A | Isatin | 150-170 g | water | N/A | N/A | N/A |"
volume5article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| magnesium shavings, sec.-butyl chloride | 13.4 g (0.55 atom), 3 g | dl-Methylethylacetic acid | 39-44 g | anhydrous ether | reflux, -12°C | 1 hour, 1.5 hours | 76-86% |"
volume5article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,4-aminonaphthol hydrochloride, concentrated sulfuric acid, potassium dichromate | 70 g (0.36 mole), 100 cc, 70 g (2.4 moles) | 1,4-naphthoquinone | 44-46 g | water, ether | Boiling, room temperature | N/A | 78-81% |"
volume5article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| m-nitrobenzaldehyde, sodium acetate, acetic anhydride | 50 g (0.33 mole), 40 g (0.48 mole), 70 g (0.68 mole) | m-nitrocinnamic acid | 47-49 g | acetic anhydride | 180°C | 13 hours | 74-77% |"
volume5article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Urea nitrate, concentrated sulfuric acid | 200 g (1.62 moles), 700 cc | Nitrourea | 120-150 g | N/A | -3°C to +3°C | 1 hour | 70-87% |"
volume5article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| magnesium turnings, mercuric chloride, acetone, benzene | 80 g (3.29 atoms), 90 g, 400 g (505 cc, 6.9 moles), 800 cc | pinacol hydrate | 325-375 g | benzene, acetone | N/A | 2 hours | 43-50% |"
volume5article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 6 N sulfuric acid, pinacol hydrate | 750 g, 250 g | Pinacolone | 287-318 g | N/A | N/A | 15-20 minutes | 65-72% |"
volume5article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Nitrourea, sulfuric acid | 50 g (0.48 mole), 600 cc (20%) | Semicarbazide sulfate | 50-57 g | water | Below 10°C | 5-6 hours | 61-69% |"
volume5article31_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Allyl bromide, bromine | 181.5 g (1.5 moles), 255 g (80 cc, 1.56 moles) | 1,2,3-tribromopropane | 406-413 g | carbon tetrachloride | -5°C to room temperature | 1.5 hours (addition of bromine), 0.5 hours (stirring at room temperature) | 96-98% |"
volume5article32_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| sodium cyanide, water, trimethylene bromide | 294 g (6 moles), 300 cc, 500 g (2.47 moles) | trimethylene cyanide | 180-200 g | 95% alcohol | reflux | 30-40 hours | 77-86% |"
