Index,Summary
volume10article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Rape-seed oil, potassium hydroxide, hydrochloric acid | 1330 g (1.5 l, approximately 4 equivalents), 340 g (4.5 moles), 700 cc (8.2 moles) | Erucic acid | 260-360 g | 95% ethyl alcohol | Reflux | 25-30 hours | N/A |"
volume10article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Fumaric acid, ethyl alcohol, concentrated sulfuric acid | 348 g (3 moles), 350 cc, 15 cc | Ethyl fumarate | 410 g | benzene | 110-120°C | 2 hours | 80% |"
volume10article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Concentrated nitric acid, dry arsenious oxide | N/A | Ethyl oxomalonate | N/A | water, anhydrous calcium chloride | N/A | N/A | N/A |"
volume10article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| trimethylene cyanide, hydrochloric acid | 100 g (1.06 moles), 500 g (424 cc, 4.8 moles) | glutaric acid | 116-119 g | ether, benzene | reflux, boiling | 4 hours | 83-85% |"
volume10article14_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Ethyl malonate, formalin, diethylamine | 1600 g (10 moles), 400 g (5.3 moles), 25 g (35 cc) | Ethyl Propane-1,1,3,3-tetracarboxylate | 1000 g | N/A | Room temperature, reflux | 15 hours, 6 hours | 61% |
| Ethyl Propane-1,1,3,3-tetracarboxylate, concentrated hydrochloric acid, water | 125 g (0.37 mole), 125 cc, 125 cc | Glutaric Acid | 38-40 g | N/A | Reflux | 6-8 hours | 76-80% |"
volume10article15_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| methyl n-amyl ketone, sodium | 228 g (2 moles), 130 g (5.6 gram atoms) | 2-heptanol | 145-150 g | 95% alcohol, water | N/A | N/A | 62-65% |"
volume10article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sodium, ethyl laurate | 70 g (3 moles), 114 g (0.5 mole) | Lauryl alcohol | 60-70 g | toluene, absolute alcohol | 60°C, steam bath | N/A | 65-75% |"
volume10article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| cyanoacetamide, phosphorus pentachloride | 150 g (1.8 moles), 150 g (0.7 mole) | malononitrile | 80-95 g | N/A | Boiling water bath, 140°C oil bath | 30-35 minutes | 67-80% |"
volume10article18_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Acetophenone, nitric acid, sulfuric acid | 60 g (0.5 mole), 40 cc (0.65 mole), 150 cc | m-Nitroacetophenone | 45 g | concentrated sulfuric acid, nitric acid | 0°C | 10 minutes | 55% |"
volume10article19_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Anhydrous oxalic acid, methanol, concentrated sulfuric acid | 90 g (1 mole), 100 cc (79 g, 2.5 moles), 35 cc | Methyl oxalate | 80-90 g | Methanol | Nearly boiling | 24 hours | 68-76% |"
volume10article20_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzalacetophenone, potassium cyanide, glacial acetic acid | 208 g (1 mole), 130 g (2 moles), 60 g (1 mole) | α-phenyl-β-benzoylpropionitrile | 220-227 g | ethyl alcohol, water | 35°C | 3 hours, 50 hours | 93-96% |"
volume10article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| piperonal, potassium permanganate | 60 g (0.4 mole), 90 g (0.56 mole) | piperonylic acid | 60-64 g | water | 70-80°C | 1 hour | 90-96% |"
volume10article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Sucrose, water, baker's yeast, acetol | 1 kg, 9 L, 1 kg, 100 g (1.35 moles) | l-Propylene glycol | 50-60 g | water, absolute alcohol, dry ether | Room temperature, 32°C | 3 days | 49-58% |"
volume10article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Isopropyl alcohol, u.s.p. 85% lactic acid | 450 g (7.5 moles), 212 g (2 moles) | Isopropyl lactate | 160-180 g | benzene | 66.5°C | 6-7 hours | 60-68% |"
volume10article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Pine or spruce charcoal, sulfuric acid, mercury | 100 g, 650 cc, small drop | Pyromellitic acid | 6-8 g | N/A | 250-315°C | 4 hours | N/A |"
volume10article25_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| resorcinol, potassium acid carbonate, hydrochloric acid | 200 g (1.8 moles), 1 kg (9.9 moles), 900 cc | β-resorcylic acid | 160-170 g | water | Boiling, reflux | 4 hours, 30 minutes | 57-60% |"
volume10article26_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethylene dibromide, anhydrous sodium sulfite | 615 g (3.3 moles), 125 g (1 mole) | sodium 2-bromoethanesulfonate | 165-190 g | 95% alcohol, water | Boiling | 2 hours | 78-90% |"
volume10article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Commercial casein, anhydrous sodium carbonate, sodium fluoride, commercial pancreatin, toluene, tap water, mercuric sulfate, sulfuric acid, barium hydroxide, n-butyl alcohol, dilute alcohol, Norite, 36% hydrochloric acid, benzene, 28% ammonia, sodium hydroxide, acetic acid | 600 g, 60 g, 6 g, 20 g, 80 cc, 3.2 l, 200 g, 163 cc, 200 g, N/A, 25 cc, 60 cc, 1 g, 160-170 g, 20 cc, 120-150 cc, 8 g, 13 cc, N/A | Tryptophane, tyrosine | 4.0-4.1 g, 17.0-18.2 g | Tap water, 37°C | 37°C, 4-5 days, 24-48 hours, 30 minutes, overnight | N/A | N/A |"
